Root,Meanings
Ha-Siin-Ba   ," To think, consider, suppose, imagine, be of opinion. hasiba vb. (1)  perf. act. 2:214, 3:142, 5:71,   9:16, 18:9, 18:102, 23:115, 27:44, 29:2, 29:4, 45:21, 47:29, 76:19  impf. act. 2:273, 3:78, 3:169,   3:178, 3:180, 3:188, 3:188, 7:30, 8:59, 14:42, 14:47, 18:18, 18:104, 23:55,   24:11, 24:15, 24:39, 24:57, 25:44, 27:88, 33:20, 43:37, 43:80, 58:18, 59:14,   63:4, 75:3, 75:36, 90:5, 90:7, 104:3  n.vb. 2:206, 3:173, 5:104,   8:62, 8:64, 9:59, 9:68, 9:129, 39:38, 58:8, 65:3  pcple. act. 6:62, 21:47hasib n.m. 4:6, 4:86, 17:14,   33:39hisab n.m. 2:202, 2:212, 3:19,   3:27, 3:37, 3:199, 5:4, 6:52, 6:52, 6:69, 10:5, 13:18, 13:21, 13:40, 13:41,   14:41, 14:51, 17:12, 21:1, 23:117, 24:38, 24:39, 24:39, 26:113, 38:16, 38:26,   38:39, 38:53, 39:10, 40:17, 40:27, 40:40, 65:8, 69:20, 69:26, 78:27, 78:36,   84:8, 88:26husban n.m. 6:96, 18:40, 55:5hasaba vb. (3)  perf. act. 65:8  impf. act. 2:284  impf. pass. 84:8ihtasaba vb. (8) impf.   act. 39:47, 59:2, 65:3  Lane's Lexicon, Volume 2, page:  200,  201,  202,  203"

Ha-Siin-Dal," To envy,   grudge.hasada vb. (1)  impf. act. 113:5, 4:54, 48:15  n.vb. 2:109  pcple. act. 113:5  Lane's Lexicon, Volume 2, page:  203 (labelled incorrectly as Ha-Siin-Dhal)"

Ha-Siin-Miim   ," To cut off, stop, deprive.husum n.m. 69:7  Lane's Lexicon, Volume 2, page:  205,  206"

Ha-Siin-Nun   ," To be handsome, make good, seem good or beautiful, be excellent.hasuna vb. (1)  perf. act. 4:69, 18:31, 25:76  n.vb. 2:83, 3:14, 3:148,   3:195, 13:29, 18:86, 27:11, 29:8, 33:52, 38:25, 38:40, 38:49, 42:23hasan n.m. (comp. adj.   ahsan, husna; pl. hisan)  2:138, 2:245, 3:37,   3:37, 4:59, 4:86, 4:95, 4:125, 5:12, 5:50, 6:152, 7:137, 7:145, 7:180, 8:17,   9:52, 9:107, 9:121, 10:26, 11:3, 11:7, 11:88, 12:3, 13:18, 16:62, 16:67,   16:75, 16:96, 16:97, 16:125, 16:125, 17:34, 17:35, 17:53, 17:110, 18:2, 18:7,   18:88, 19:73, 19:74, 20:8, 20:86, 21:101, 22:58, 23:14, 23:96, 24:38, 25:24,   25:33, 28:61, 29:7, 29:46, 33:21, 35:8, 37:125, 39:18, 39:23, 39:35, 39:55,   41:33, 41:34, 41:50, 46:16, 48:16, 53:31, 55:70, 55:76, 57:10, 57:11, 57:18,   59:24, 60:4, 60:6, 64:17, 67:2, 73:20, 92:6, 92:9, 95:4hasanah n.f. 2:201, 2:201, 3:120,   4:40, 4:78, 4:79, 4:85, 6:160, 7:95, 7:131, 7:156, 7:168, 9:50, 11:114, 13:6,   13:22, 16:30, 16:41, 16:122, 25:70, 27:46, 27:89, 28:54, 28:84, 39:10, 41:34,   42:23ahsana vb. (4)  perf. act. 3:172, 5:93, 6:154,   10:26, 12:23, 12:100, 16:30, 17:7, 17:7, 18:30, 28:77, 32:7, 39:10, 40:64,   53:31, 64:3, 65:11  impf. act. 4:128, 18:104  impv. 2:195, 28:77  n.vb. 2:83, 2:178, 2:229,   4:36, 4:62, 6:151, 9:100, 16:90, 17:23, 46:15, 55:60, 55:60  pcple. act. 2:58, 2:112, 2:195,   2:236, 3:134, 3:148, 4:125, 5:13, 5:85, 5:93, 6:84, 7:56, 7:161, 9:91,   9:12011:115, 12:22, 12:36, 12:56, 12:78, 12:90, 16:128, 22:37, 28:14, 29:69,   31:3, 31:22, 33:29, 37:80, 37:105, 37:110, 37:113, 37:121, 37:131, 39:34,   39:58, 46:12, 51:16, 77:44  Lane's Lexicon, Volume 2, page:  206,  207,  208"

Ha-Siin-Ra  ," To get   tired, fatigued, fall short.hasara vb. (1)  pcple. pass. 17:29hasir n.m. 67:4hasrah n.f. 2:167, 3:156, 6:31,   8:36, 19:39, 35:8, 36:30, 39:56, 69:50istahsara vb. (10)   impf. act. 21:19  Lane's Lexicon, Volume 2, page:  203,  204,  205"

Ha-Siin-Siin," To   slaughter, extirpate, kill, make one’s perceiving powers dead, rout.hassa vb. (1)  impf. act. 3:152hasis n.m. 21:102ahassa vb. (4)  perf. act. 3:52, 21:12  impf. act. 19:98tahassasa vb. (5) impv. 12:87  Lane's Lexicon, Volume 2, page:  199,  200"

Ha-Shiin-Ra   ," To gather together, raise from the dead, banish.hashara vb. (1)  perf. act. 6:111, 18:47, 20:125,   79:23  impf. act. 4:172, 6:22, 6:128,   10:28, 10:45, 15:25, 17:97, 19:68, 19:85, 20:102, 20:124, 25:17, 27:83, 34:40  impv. 37:22  perf. pass. 27:17, 46:6, 81:5  impf. pass. 2:203, 3:12, 3:158,   5:96, 6:38, 6:51, 6:72, 8:24, 8:36, 20:59, 23:79, 25:34, 41:19, 58:9, 67:24  n.vb. 50:44, 59:2  pcple. act. 7:111, 26:36, 26:53  pcple. pass. 38:19  Lane's Lexicon, Volume 2, page:  211"

Ha-Ta-Miim   ," To inspire, render obligatory, decree, be unavoidable.hatama vb. (1) n.vb. 19:71  Lane's Lexicon, Volume 2, page:  147"

Ha-Thaa-Thaa   ," To incite, instigate, urge.hathith n.m. (adv.) 7:54  Lane's Lexicon, Volume 2, page:  147,  148"

Haa-Tay-Ba ," aid/assist, incites/urges/instigates, slander,   collect (e.g. firewood), firewood, collector of firewood.hatab n.m. 72:15, 111:4  Lane's Lexicon, Volume 2, page:  229,  230"

Ha-Tay-Miim," To break   into small pieces, crush, crumble, smash.hatama vb. (1)  impf. act. 27:18hutam n.m. 39:21, 56:65, 57:20hutamah n.f. 104:4, 104:5  Lane's Lexicon, Volume 2, page:  230,  231"

Ha-Tay-Tay   ," To put down (a burden), leave off, lower.hittah n.f. 2:58, 7:161  Lane's Lexicon, Volume 2, page:  228,  229"

Ha-Waw-Ba   (Ha-Alif-Ba) ," To transgress, commit a sin, do   what is unlawful.haba vb. (1) n.vb. 4:2  Lane's Lexicon, Volume 2, page:  298,  299"

Ha-Waw-Thal   (Ha-Alif-Thal) ," To drive fast, keep with care,   gain mastery over, get the better of, prevail over, gain an advantage.istahwatha vb. (10)  perf. act. 58:19  impf. act. 4:141  Lane's Lexicon, Volume 2, page:  300,  301"

Ha-Waw-Jiim   (Ha-Alif-Jim) ," To desire, be in want of, need,   require.hajah n.f. 12:68, 40:80, 59:9  Lane's Lexicon, Volume 2, page:  299,  300"

Ha-Waw-Lam   (Ha-Alif-Lam) ," To be changed, come in between,   pass by.hala vb. (1)  perf. act. 11:43  impf. act. 8:24  perf. pass. 34:54hawl (1) n.m. 2:233, 2:240hawl (2) n.m. 2:17, 3:159, 6:92,   9:101, 9:120, 17:1, 19:68, 26:25, 26:34, 27:8, 29:67, 39:75, 40:7, 42:7, 46:27hilah n.f. 4:98hiwal n.m. 18:108hawwala vb. (2) n.vb. 17:56, 17:77, 35:43  Lane's Lexicon, Volume 2, page:  309,  310,  311,  312,  313,  314"

Ha-Waw-Ra   (Ha-Alif-Ra)   ," return/recoil, change/convert from one state/condition to another,   wash/whiten, make round, surround, compete/contend for glory/superiority, the   white around the eye, intense whiteness of the white of the eye and intense   blackness of the black (with fairness around)* not found in humans but   attributed to them by way of comparison. *likened to the eyes   of gazelles/cows/bulls.  One who whitens clothes/garments by washing them, hence applied to the   disciples/apostles/companions of Jesus (see ""hawariyyun""   in 3:52, 5:111, 5:112, 61:14) because their trade was apparently to do this.   Or it is applied to one bearing the following significations: one who is freed   and cleared of every vice, fault or defect, one who has been tried and proved   time after time and found to be free of vices, faults or defects. A thing   pure. One who advises/counsels or acts sincerely/honestly/faithfully,   friend/assistant, fair woman/man.hara vb. (1)  impf. act. 84:14hawariy n.m. (pl.   hawariyun) 3:52, 5:111, 5:112,   61:14, 61:14hur n.f. (pl. of hawra) 44:54, 52:20, 55:72,   56:22hawara vb. (3) impf.   act. 18:34, 18:37, 58:1  Lane's Lexicon, Volume 2, page:  301,  302,  303"

Ha-Waw-Shiin   (Ha-Alif-Shiin) ," To beat for game, glorify,   frighten.hasha vb. (1) perf.   act. 12:31, 12:51  Lane's Lexicon, Volume 2, page:  304,  305"

Ha-Waw-Ta   (Ha-Alif-Ta) ," To fly about, prowl around.hut n.m. (pl. hitan) 7:163, 18:61, 18:63,   37:142, 68:48  Lane's Lexicon, Volume 2, page:  299"

Ha-Waw-Tay  (Ha-Alif-Tay) ," To watch, guard, protect,   surround.ahata vb. (4)  perf. act. 2:81, 17:60, 18:29,   18:91, 27:22, 48:21, 65:12, 72:28  impf. act. 2:255, 10:39, 18:68,   20:110, 27:22, 27:84  perf. pass. 10:22, 18:42  impf. pass. 12:66  pcple. act. 2:19, 3:120, 4:108,   4:126, 8:47, 9:49, 11:84, 11:92, 29:54, 41:54, 85:20  Lane's Lexicon, Volume 2, page:  306,  307,  308"

Ha-Waw-Ya   (Ha-Alif-Ya) ," To be or become dark green or dark   red or brown or black and dried up by reason of oldness.ahwa n.m. comp. 87:5hawaya n.f. pl. 6:146  Lane's Lexicon, Volume 2, page:  314,  315"

Ha-Waw-Zay   (Ha-Alif-Zay) ," To gather together to one’s self,   rally to, retreat to, turn to.tahayyaza vb. (5)   pcple. act. 8:16  Lane's Lexicon, Volume 2, page:  303,  304"

Ha-Ya-Dal   (Ha-Alif-Dal) ," To deviate, remove, avoid, turn   aside, shun, stray from, avert.hada vb. (1) impf.   act. 50:19  Lane's Lexicon, Volume 2, page:  320"

Ha-Ya-Dad   (Ha-Alif-Dad) ," To have her courses, menstruate;   Her blood flowed from her womb.hada vb. (1) impf.   act. 65:4mahid n.m. 2:222  Lane's Lexicon, Volume 2, page:  322,  323"

Ha-Ya-Fa   (Ha-Alif-Fa) ," To be unjust, act unjustly.hafa vb. (1) impf.   act. 24:50  Lane's Lexicon, Volume 2, page:  323"

Ha-Ya-Nun   (Ha-Alif-Nun)   ," To arrive, come, be at hand (time, season), be fit, be reaped.hin n.m. 2:36, 7:24, 10:98,   12:35, 14:25, 16:80, 21:111, 23:25, 23:54, 36:44, 37:148, 37:174, 37:178,   38:3, 38:88, 51:43, 56:84, 76:1  Lane's Lexicon, Volume 2, page:  324,  325,  326"

Ha-Ya-Qaf   (Ha-Alif-Qaf) ," To recoil, surround and take hold   of, hem in, compass about, come down, overwhelm, enfold, be unavoidable.haqa vb. (1)  perf. act. 6:10, 11:8, 16:34,   21:41, 39:48, 40:45, 40:83, 45:33, 46:26  impf. act. 35:43  Lane's Lexicon, Volume 2, page:  323,  324"

Ha-Ya-Ra   (Ha-Alif-Ra) ," To be astonished, bewildered,   dazzled, perplexed, lose the way.hayran n.m. 6:71  Lane's Lexicon, Volume 2, page:  320,  321"

Ha-Ya-Sad   (Ha-Alif-Sad) ," To escape, deviate, turn away   from, shun.mahis n.m. 4:121, 14:21, 41:48,   42:35, 50:36  Lane's Lexicon, Volume 2, page:  322"

Ha-Ya-Ya   ," (a doubly imperfect verb) To live, be alive, be ashamed, spend (the night)   awake, fertilize the earth, keep anyone alive; spare any one, let anyone   alive, remove prudency, modesty and shamefulness,   make immodest.hayya vb. (1)  perf. act. 8:42  impf. act. 7:25, 8:42, 20:74,   23:37, 45:24, 87:13hayat n.f. 2:85, 2:86, 2:96,   2:179, 2:204, 2:212, 3:14, 3:117, 3:185, 4:74, 4:94, 4:109, 6:29, 6:32, 6:70,   6:130, 7:32, 7:51, 7:152, 9:38, 9:38, 9:55, 10:7, 10:23, 10:24, 10:64, 10:88,   10:98, 11:15, 13:26, 13:26, 13:34, 14:3, 14:27, 16:97, 16:107, 17:75, 18:28,   18:45, 18:46, 18:104, 20:72, 20:97, 20:131, 23:33, 23:37, 24:33, 25:3, 28:60,   28:61, 28:79, 29:25, 29:64, 30:7, 31:33, 33:28, 35:5, 39:26, 40:39, 40:51,   41:16, 41:31, 42:36, 43:32, 43:35, 45:24, 45:35, 46:20, 47:36, 53:29, 57:20,   57:20, 67:2, 79:38, 87:16, 89:24hayawan n.m. 29:64hayy n.m. 2:154, 2:255, 3:2,   3:27, 3:27, 3:196, 6:95, 6:95, 10:31, 10:31, 16:21, 19:15, 19:31, 19:33,   19:66, 20:111, 21:30, 25:58, 30:16, 35:22, 36:70, 40:65, 77:26hayyah n.f. 20:20mahya n.m. 6:162, 45:21yahya n. 3:39, 6:85, 19:7,   19:12, 21:90hayya vb. (2)  perf. act. 58:8  impf. act. 58:8  impv. 4:86  perf. pass. 4:86  n.vb. 4:86, 10:10, 14:23,   24:61, 25:75, 33:44ahya vb. (4)  perf. act. 2:28, 2:164, 2:243,   5:32, 6:122, 16:65, 22:66, 29:63, 35:9, 36:33, 40:11, 41:39, 45:5, 50:11,   53:44  impf. act. 2:28, 2:73, 2:258,   2:258, 2:259, 2:260, 3:49, 3:156, 7:158, 8:24, 9:116, 10:56, 15:23, 16:97,   22:6, 22:66, 23:80, 25:49, 26:81, 30:19, 30:24, 30:40, 30:50, 36:12, 36:78,   36:79, 40:68, 42:9, 44:8, 45:26, 46:33, 50:43, 57:2, 57:17, 75:40  pcple. act. 30:50, 41:39istaha vb. (10)  impf. act. 2:26, 33:53, 33:53  n.vb. 28:25istahya vb. (10)  impf. act. 2:49, 7:127, 7:141,   14:6, 28:4  impv. 40:25  Lane's Lexicon, Volume 2, page:  315,  316,  317,  318,  319"

Ha-Zay-Ba   ," To befall and distress, divide.hizb (pl. ahzab) 5:56, 11:17, 13:36,   18:12, 19:37, 23:53, 30:32, 33:20, 33:20, 33:22, 35:6, 38:11, 38:13, 40:5,   40:30, 43:65, 58:19, 58:19, 58:22, 58:22  Lane's Lexicon, Volume 2, page:  195"

Ha-Zay-Nun   ," To grieve.hazana vb. (1)  impf. act. 3:176, 5:41, 6:33,   10:65, 12:13, 21:103, 31:23, 36:76, 58:10  n.vb. 9:92, 28:8, 35:34hazina vb. (1)  impf. act. 2:38, 2:62, 2:112,   2:262, 2:274, 2:277, 3:139, 3:153, 3:170, 5:69, 6:48, 7:35, 7:49, 9:40, 10:62,   15:88, 16:127, 19:24, 20:40, 27:70, 28:7, 28:13, 29:33, 33:51, 39:61, 41:30,   43:68, 46:13  n.vb. 12:84, 12:86   Lane's Lexicon, Volume 2, page:  198"

Ha-Za-Ra   ," To prevent, restrain, forbid, confine, limit, restrict, enclose.hazara vb. (1) pcple.   pass. 17:20ihtazara vb. (8) pcple.   act. 54:31  Lane's Lexicon, Volume 2, page:  231,  232"

Ha-Za-Za   ," To be in good circumstances.hazz n.m. 3:176, 4:11, 4:176,   5:13, 5:14, 28:79, 41:35 Lane's   Lexicon, Volume 2, page:  231"

