Root,Meanings
Nun-Kaf-Lam   ,"ankal n.m. (pl. of   nikl) 73:12nakal n.m. 2:66, 5:38, 79:25nakkala vb. (2) n.vb. 4:84  Lane's Lexicon, Volume 8, pages:    292"
Nun-Kaf-Ra   ," to dislike, be unacquainted with, disown, disapprove with tongue or   punishment, be hard, difficult, feel a repugnance towards, make charge.nakira vb. (1) perf.   act. 11:70nakir n.m. 22:44, 34:45, 35:26,   42:47, 67:18nukr n.m. (nukur in   54:6) 18:74, 18:87, 31:19,   54:6, 65:8nakkara vb. (2) impv. 27:41ankara vb. (4)  impf. act. 13:36, 16:83, 40:81  pcple. act. 12:58, 16:22, 21:50,   23:69  pcple. pass. 3:104, 3:110, 3:114,   5:79, 7:157, 9:67, 9:71, 9:112, 15:62, 16:90, 22:41, 22:72, 24:21, 29:29,   29:45, 31:17, 51:25, 58:2  Lane's Lexicon, Volume 8, pages:    103,  104,    105"
Nun-Kaf-Siin   ," to upset, turn upside down, reverse, invert, make a thing in the wrong way,   lower (the head) carelessly or in shame.nakasa vb. (1)  perf. pass. 21:65  pcple. act. 32:12nakkasa vb. (2) impf.   act. 36:68  Lane's Lexicon, Volume 8, pages:    105,  106"
Nun-Kaf-Sad   ," to fall back, retreat, withdraw from, desist, lose (in trade), turn back,   refrain.nakasa vb. (1)  perf. act. 8:48  impf. act. 23:66  Lane's Lexicon, Volume 8, pages:    106"
Nun-Kaf-Tha   ," to break (promise), violate (treaty), untwist (cord), unravel, break into   thread.nakatha vb. (1)  perf. act. 9:12, 9:13, 48:10  impf. act. 7:135, 43:50, 48:10  ankath n.m. (pl. of nikth) 16:92  Lane's Lexicon, Volume 8, pages:    101"
Nun-Kha-Lam   ," to sift, send down, snow, drizzle, cloud, select, pick out the best of.   nakhal lahuu alnasiihaten - to give earnest advice.nakhlah n.f. (pl.   nakhl and nakhil) 2:266, 6:99, 6:141,   13:4, 16:11, 16:67, 17:91, 18:32, 19:23, 19:25, 20:71, 23:19, 26:148, 36:34,   50:10, 54:20, 55:11, 55:68, 69:7, 80:29  Lane's Lexicon, Volume 8, pages:    283,    284"
Nun-Kha-Ra   ," to be decayed, worm eaten, wasted, crumbled, hallownakhirah n.f. 79:11  Lane's Lexicon, Volume 8, pages:    31"
Nun-Miim-Lam   ," to slander, disclose a thing maliciously, climb. Ant. namil - clever man.   Name of a valley situated between Jibrin and Asqalaan a town on the seacost 12   miles to the north of Gaza, in Sinai and namlah is the name of a tribe living   in this valley. anaamil - fingers.anamil n.f. (pl. of   ammulah) 3:119namlah n.f. (pl. naml) 27:18, 27:18, 27:18  Lane's Lexicon, Volume 8, pages:    292"
Nun-Miim-Miim   ," to spread or diffuse an odour, relate (talks malevolently), fill (speech)   with lies to sow discord, make mischief, go about with slander and defaming   tales.  namim m. sing. act. 68:11  Lane's Lexicon, Volume 8, pages:    292"
Nun-Miim-Ra-Qaf   , cushions.namaariq n.m. (pl. of   namraq) 88:15
Nun-Qaf-Ayn   ," to soak, macerate, raise, shout, increase.naqa'a vb. (1) n.vb. 100:4  Lane's Lexicon, Volume 8, pages:    291,    292 (nun-qaf-ya)"
Nun-Qaf-Ba   ," to pierce (a wall), bore (a hole), go through (a country), be a chief,   journey, pass or wander through.naqaba vb. (1) n.vb. 18:97naqib n.m. 5:12naqqaba vb. (2) perf.   act. 50:36  Lane's Lexicon, Volume 8, pages:    87,    88,    89"
Nun-Qaf-Dhal/Thal   ," to liberate, rescue, deliver.anqadha vb. (4)  perf. act. 3:103  impf. act. 36:23, 39:19  impf. pass. 36:43istanqadha vb. (10)   impf. act. 22:73  Lane's Lexicon, Volume 8, pages:    91"
Nun-Qaf-Dad   ," to pull down, demolish, break (contract), undo a thing, violate (treaty),   unravel/untwist.naqada vb. (1)  perf. act. 16:92  impf. act. 2:27, 8:56, 13:20,   13:25, 16:91  n.vb. 4:155, 5:13anqada vb. (4) perf.   act. 94:3  Lane's Lexicon, Volume 8, pages:    96,    97,    98"
Nun-Qaf-Miim   ," to punish, accuse, develop hate, revenge, persecute, find fault, disapprove,   dislike with tongue or punishment.naqama vb. (1)  perf. act. 9:74, 85:8  impf. act. 5:59, 7:126intaqama vb. (8)  perf. act. 7:136, 15:79, 30:47,   43:25, 43:55  impf. act. 5:95  n.vb. 3:4, 5:95, 14:47,   39:37  pcple. act. 32:22, 43:41, 44:16  Lane's Lexicon, Volume 8, pages:    291"
Nun-Qaf-Ra   ," to strike, revile, engrave, play (lute), hallow out, sound, blow (bugle),   pierce.naqara vb. (1) perf.   pass. 74:8naqir n.m. 4:53, 4:124naqur n.m. 74:8  Lane's Lexicon, Volume 8, pages:    91,    92,    93"
Nun-Qaf-Sad   ," to diminish, decrease, run low, lessen, cause loss or deficiency, consume,   fall short, waste, abate.naqasa vb. (1)  impf. act. 9:4, 11:84, 13:41,   21:44, 50:4  impv. 73:3  impf. pass. 35:11  n.vb. 2:155, 7:130  pcple. pass. 11:109  Lane's Lexicon, Volume 8, pages:    95,    96"
Nun-Siin-Ayn/Alif   ," staff/stick, ruling power and glory.minsa'ah n.f. 34:14nasi n.m. 9:37  Lane's Lexicon, Volume 8, pages:    286"
Nun-Siin-Ba   ," to give or ask one's genealogy, ask the pedigree or linage of, kinship,   relationship.nasaba vb. (1) n.vb. 23:101, 25:54, 37:158  Lane's Lexicon, Volume 8, pages:    40,    41"
Nun-Siin-Fa   ," to uproot, reduce to powder, scatter, throw down, destroy, shatter, smash,   blown down to pieces.nasafa vb. (1)  impf. act. 20:97, 20:105  perf. pass. 77:10  n.vb. 20:97, 20:105  Lane's Lexicon, Volume 8, pages:    286"
Nun-Siin-Kaf," to lead a devout life, be pious, be godly, worship/serve God, sacrifice,   slaughter an animal by way of sacrifice, act of worship/servitude,   performers/observers of such acts, rite of devotion, to wash and purify, to   apply oneself.nasaka   vb. (I)  n. vb. 2:196, 6:162  pcple.  act. 22:67,mansak n.m. (pl.  manasik) 2:128, 2:200, 22:34, 22:67.  Lane's Lexicon, Volume 8, pages:    286"
Nun-Siin-Kha  ," to abolish, destroy, abrogate, nullify, obliterate, conceal, transfer,   substitute, copy, transcribe, rule out.nasakha vb. (1) impf.   act. 2:106, 22:52nuskhah n.f. 7:154istansakha vb. (10)   impf. act. 45:29  Lane's Lexicon, Volume 8, pages:    42,    43"
Nun-Siin-Lam   ," to beget, be fruitful in progeny. nasila - to hasten, crash.nasala vb. (1) impf.   act. 21:96, 36:51nasl n.m. 2:205, 32:8  Lane's Lexicon, Volume 8, pages:    286"
Nun-Siin-Ra   ," to remove, take off, scrape, rubout, pack, tear with the beak. nasran -   eagle/vulture, idol in the shape of an eagle.nasr n.prop. 71:23  Lane's Lexicon, Volume 8, pages:    43,    44"
Nun-Siin-Waw   ," women. There is no singular of this word.nisa n.f. 2:49, 2:187, 2:222,   2:223, 2:226, 2:231, 2:232, 2:235, 2:236, 3:14, 3:42, 3:61, 3:61, 4:1, 4:3,   4:4, 4:7, 4:11, 4:15, 4:19, 4:22, 4:23, 4:23, 4:24, 4:32, 4:34, 4:43, 4:75,   4:98, 4:127, 4:127, 4:129, 4:176, 5:6, 7:81, 7:127, 7:141, 14:6, 24:31, 24:31,   24:60, 27:55, 28:4, 33:30, 33:32, 33:32, 33:52, 33:55, 33:59, 40:25, 48:25,   49:11, 49:11, 58:2, 58:3, 65:1, 65:4niswah n.f. 12:30, 12:50  Lane's Lexicon, Volume 8, pages:    287"
Nun-Siin-Ya   ," to forsake/forget/neglect, pretend to forget.nasiya vb. (1)  perf. act. 2:286, 5:13, 5:14,   6:44, 7:51, 7:53, 7:165, 9:67, 9:67, 18:24, 18:57, 18:61, 18:63, 18:73, 20:88,   20:115, 20:126, 25:18, 32:14, 32:14, 36:78, 38:26, 39:8, 45:34, 58:6, 59:19  impf. act. 2:44, 2:237, 6:41,   7:51, 20:52, 28:77, 45:34, 87:6  impf. pass. 20:126  pcple. pass. 19:23nasiy n.m. 19:64nasy n.m. 19:23ansa vb. (4)  perf. act. 12:42, 18:63, 23:110,   58:19, 59:19  impf. act. 2:106, 6:68  Lane's Lexicon, Volume 8, pages:    287"
Nuun-Shiin-Alif ," lived, arose, become elevated/high, grow up,   create/produce/originate, it happened/occurred,   raise, to found/build, began, specifically discussing 73:6 "
Nun-Shiin-Ra   ," to spread out, bring back to life, resuscitate, be extended, lay open,   unfold, expand, display, spread abroad.nashara vb. (1)  impf. act. 18:16, 42:28  perf. pass. 81:10  n.vb. (1) 77:3  n.vb. (2) 25:3, 25:40, 25:47,   35:9, 67:15  pcple. act. f. 77:3  pcple. pass. 17:13, 52:3nashshara vb. (2)   pcple. pass. 74:52anshara vb. (4)  perf. act. 43:11, 80:22  impf. act. 21:21  pcple. pass. 44:35intashara vb. (8)  impf. act. 30:20  impv. 33:53, 62:10  pcple. act. 54:7  Lane's Lexicon, Volume 8, pages:    47,    48,    49"
Nun-Shiin-Tay   ," to exert oneself (in the discharge of duties), release, draw, go out from a   place.nashata vb. (1)  n.vb. 79:2  pcple. act. f. 79:2  Lane's Lexicon, Volume 8, pages:    50,    51"
Nun-Shiin-Zay   ," to be high, lifted up, rise up, behave ill, be disobedient, ill treat, be   rebellious, hate, detest, be indifferent, treat unjustly, be unkind, desert.nashaza vb. (1)  impv. 58:11, 58:11  n.vb. 4:34, 4:128anshaza vb. (4) impf.   act. 2:259  Lane's Lexicon, Volume 8, pages:    49,    50"
Nun-Saad-Ba   ," to fix, raise/setup/establish. nasiba - to use diligence, toil/labour, be   instant.nasaba vb. (1) perf.   pass. 88:19nasiba vb. (1) impv. 94:7  n.vb. (1) 38:41  n.vb. (2) 9:120, 15:48, 18:62,   35:35pcple. act. f. 88:3nasib n.m. 2:202, 3:23, 4:7, 4:7,   4:7, 4:32, 4:32, 4:33, 4:44, 4:51, 4:53, 4:85, 4:118, 4:141, 6:136, 7:37,   11:109, 16:56, 28:77, 40:47, 42:20nusub n.m. (pl. ansab) 5:3, 5:90, 70:43  Lane's Lexicon, Volume 8, pages:    53,    54,    55"
Nun-Saad-Fa   ," half, reach its middle/midst, divide a thing into halves.nisf n.m. 2:237, 4:11, 4:12,   4:25, 4:176, 73:3, 73:20  Lane's Lexicon, Volume 8, pages:    287"
Nun-Saad-Ha   ," to be pure, unmixed, genuine, act sincerely, give sincere advice, counsel   earnestly, be faithful.nasaha vb. (1)  perf. act. 7:79, 7:93, 9:91  impf. act. 7:62, 11:34  n.vb. 11:34  pcple. act. 7:21, 7:68, 7:79,   12:11, 28:12, 28:20nasuh n.f. 66:8  Lane's Lexicon, Volume 8, pages:    55,    56"
Nun-Saad-Ra   ," to assist/aid, succour, protect.nasara vb. (1)  perf. act. 3:123, 7:157, 8:72,   8:74, 9:25, 9:40, 21:77, 37:116, 46:28, 59:12  impf. act. 3:81, 3:160, 3:160,   7:192, 7:197, 9:14, 9:40, 11:30, 11:63, 18:43, 22:15, 22:40, 22:40, 22:60,   26:93, 28:81, 30:5, 40:29, 40:51, 42:46, 47:7, 47:7, 48:3, 57:25, 59:8, 59:11,   59:12, 67:20  impv. 2:250, 2:286, 3:147,   21:68, 23:26, 23:39, 29:30  impf. pass. 2:48, 2:86, 2:123,   3:111, 11:113, 21:39, 23:65, 28:41, 36:74, 39:54, 41:16, 44:41, 52:46, 59:12  n.vb. 2:214, 2:214, 3:13,   3:126, 6:34, 7:192, 7:197, 8:10, 8:26, 8:62, 8:72, 12:110, 21:43, 22:39,   25:19, 29:10, 30:5, 30:47, 36:75, 48:3, 61:13, 110:1  pcple. act. 3:22, 3:56, 3:91,   3:150, 16:37, 29:25, 30:29, 45:34, 47:13, 72:24, 86:10  pcple. pass. 17:33, 37:172nasir n.m. (pl. ansar) 2:107, 2:120, 2:270,   3:52, 3:52, 3:192, 4:45, 4:52, 4:75, 4:89, 4:123, 4:145, 4:173, 5:72, 8:40,   9:74, 9:100, 9:116, 9:117, 17:75, 17:80, 22:71, 22:78, 25:31, 29:22, 33:17,   33:65, 35:37, 42:8, 42:31, 48:22, 61:14, 61:14, 61:14, 71:25nasrani n.m. (pl.   nasara) 2:62, 2:111, 2:113,   2:113, 2:120, 2:135, 2:140, 3:67, 5:14, 5:18, 5:51, 5:69, 5:82, 9:30, 22:17tanasara vb. (6) impf.   act. 37:25intasara vb. (8)  perf. act. 26:227, 42:41, 47:4  impf. act. 26:93, 42:39, 55:35  impv. 54:10  pcple. act. 18:43, 28:81, 51:45,   54:44istansara vb. (10)   perf. act. 8:72, 28:18  Lane's Lexicon, Volume 8, pages:    56,    57"
Nun-Saad-Ta   ," to keep quiet/silent.ansata vb. (4) impv. 7:204, 46:29  Lane's Lexicon, Volume 8, pages:    55"
Nun-Saad-Ya/Waw   ," forelock, get the mastery over, get hold of.nasiyah n.f. (pl.   nawasi) 11:56, 55:41, 96:15,   96:16  Lane's Lexicon, Volume 8, pages:    287"
Nun-Ta-Qaf   ," to shake, pull, rise up, break out.  nataqa vb. (I) perf. act.  7:171"
Nun-Tha-Ra  ," to scatter/disperse/sprinkle a thing, to hasten or be quick???????????????nathara vb. (1) pcple.   pass. 25:23, 76:19intathara vb. (8) perf.   act. 82:2  Lane's Lexicon, Volume 8, pages:    16,  17,    18"
Nun-Tay-Fa   ," to flow gently, extrude, ooze, exude, drop, pour, trickle.nutfah n.f. 16:4, 18:37, 22:5,   23:13, 23:14, 35:11, 36:77, 40:67, 53:46, 73:37, 76:2, 80:19  Lane's Lexicon, Volume 8, pages:    288"
Nun-Tay-Ha   ," to butt or strike with the horns, gore to death. natiihatu - that which has   been forced to death by the horns of an animalnatihah 2nd. sing. n.f.   act. 5:3  Lane's Lexicon, Volume 8, pages:    63"
Nun-Tay-Qaf   ," to speak, utter, articulate sounds, speak clearly.nataqa vb. (1)  impf. act. 21:63, 21:65, 23:62,   27:85, 37:92, 45:29, 51:23, 53:3, 77:35  n.vb. 27:16antaqa vb. (4) perf.   act. 41:21, 41:21  Lane's Lexicon, Volume 8, pages:    288"
Nun-Waw-Alif   / Nun-Alif-hamza," to weigh down, get up with hardship/difficulty, rise painfully, fall   down from fatigue, grove under the burden.na'a vb. (1) impf.   act. 28:76  Lane's Lexicon, Volume 8, pages:    114,  115,    116"
Nun-Waw-Ba   ," to supply the place of another. anaaba - to repent and turn again and again   and consecutively (to God) with sincere deeds.anaba vb. (4)  perf. act. 13:27, 31:15, 38:24,   38:34, 39:17, 60:4  impf. act. 11:88, 40:13, 42:10,   42:13  impv. 39:54  pcple. act. 11:75, 30:31, 30:33,   34:9, 39:8, 50:8, 50:33  Lane's Lexicon, Volume 8, pages:    116,    117"
Nun-Waw-Ha   ," Noah/Nuh. To lament, wail, coo.nuh n. 3:33, 4:163, 6:84,   7:59, 7:69, 9:70, 10:71, 11:25, 11:32, 11:36, 11:42, 11:45, 11:46, 11:48,   11:89, 14:9, 17:3, 17:17, 19:58, 21:76, 22:42, 23:23, 25:37, 26:105, 26:106,   26:116, 29:14, 33:7, 37:75, 37:79, 38:12, 40:5, 40:31, 42:13, 50:12, 51:46,   53:52, 54:9, 57:26, 66:10, 71:1, 71:21, 71:26  Lane's Lexicon, Volume 8, pages:    117,    118"
Nun-Waw-Miim   ," to sleep, slumber, become calm, abate, dull, be numbed, dose.nama vb. (1)  n.vb. 2:255, 25:47, 78:9  pcple. act. 7:97, 68:19manam n.m. 8:43, 30:23, 37:102,   39:42  Lane's Lexicon, Volume 8, pages:    294"
Nun-Waw-Nun   ," (lit. ""lord of the fish"", i.e. Jonah)nun n. 21:87  Lane's Lexicon, Volume 8, pages:    294"
Nun-Waw-Qaf   ," to clean the flesh from fat, train a camel, set in order, do carefully.   niiqatun - zeal, skill, daintiness, refined, best, top of a mountain, a big   and long mountain. naaqatun - she camel, as it is the best thing according to   Arabs.naaqah n.f. 7:73, 7:77, 11:64,   17:59, 26:155, 54:27, 91:13  Lane's Lexicon, Volume 8, pages:    293"
Nun-Waw-Ra   ," fire, flame, heat, war, light, shine, sparkle, irritate, vex or provoke war.nar n.f. 2:17, 2:24, 2:39,   2:80, 2:81, 2:126, 2:167, 2:174, 2:175, 2:201, 2:217, 2:221, 2:257, 2:266,   2:275, 3:10, 3:16, 3:24, 3:103, 3:116, 3:131, 3:151, 3:183, 3:185, 3:191,   3:192, 4:10, 4:14, 4:30, 4:56, 4:145, 5:29, 5:37, 5:64, 5:72, 6:27, 6:128,   7:12, 7:36, 7:38, 7:38, 7:44, 7:47, 7:50, 8:14, 9:17, 9:35, 9:63, 9:68, 9:81,   9:109, 10:8, 10:27, 11:16, 11:17, 11:98, 11:106, 11:113, 13:5, 13:17, 13:35,   14:30, 14:50, 15:27, 16:62, 18:29, 18:53, 18:96, 20:10, 20:10, 20:10, 21:39,   21:69, 22:19, 22:72, 23:104, 24:35, 24:57, 27:7, 27:8, 27:90, 28:29, 28:29,   28:29, 28:41, 29:24, 29:25, 32:20, 32:20, 33:66, 34:42, 35:36, 36:80, 38:27,   38:59, 38:61, 38:64, 39:76, 39:8, 39:16, 39:19, 40:6, 40:41, 40:43, 40:46,   40:47, 40:47, 40:49, 40:72, 41:19, 41:24, 41:28, 41:40, 45:34, 46:20, 46:34,   47:12, 47:15, 51:13, 52:13, 52:14, 54:48, 55:15, 55:35, 56:71, 57:15, 58:17,   59:3, 59:17, 59:20, 64:10, 66:6, 66:10, 71:25, 72:23, 74:31, 85:5, 87:12,   88:4, 90:20, 92:14, 98:6, 101:11, 104:6, 111:3nur n.m. 2:17, 2:257, 2:257,   4:174, 5:15, 5:16, 5:44, 5:46, 6:1, 6:91, 6:122, 7:157, 9:32, 9:32, 10:5,   13:16, 14:1, 14:5, 24:35, 24:35, 24:35, 24:35, 24:35, 24:40, 24:40, 33:43,   35:20, 39:22, 39:69, 42:52, 57:9, 57:12, 57:13, 57:13, 57:19, 57:28, 61:8,   61:8, 64:8, 65:11, 66:8, 66:8, 71:16anara vb. (4) pcple.   act. 3:184, 22:8, 25:61,   31:20, 33:46, 35:25  Lane's Lexicon, Volume 8, pages:    118,  119,    120"
Nun-Waw-Siin   ," to swing, halt in a place, move, toss. Mankind, people, others, men.nas   (pl. of insan)  2:8, 2:13, 2:21, 2:24,   2:44, 2:83, 2:94, 2:96, 2:102, 2:124, 2:125, 2:142, 2:143, 2:143, 2:150,   2:159, 2:161, 2:164, 2:165, 2:168, 2:185, 2:187, 2:188, 2:189, 2:199, 2:200,   2:204, 2:207, 2:213, 2:219, 2:221, 2:224, 2:243, 2:243, 2:251, 2:259, 2:264,   2:273, 3:4, 3:9, 3:14, 3:21, 3:41, 3:46, 3:68, 3:79, 3:87, 3:96, 3:97, 3:110,   3:112, 3:134, 3:138, 3:140, 3:173, 3:173, 3:187, 4:1, 4:37, 4:38, 4:53, 4:54,   4:58, 4:77, 4:79, 4:105, 4:108, 4:114, 4:133, 4:142, 4:161, 4:165, 4:170,   4:174, 5:32, 5:32, 5:44, 5:49, 5:67, 5:82, 5:97, 5:110, 5:116, 6:91, 6:122,   6:144, 7:85, 7:116, 7:144, 7:158, 7:187, 8:26, 8:47, 8:48, 9:3, 9:34, 10:2,   10:2, 10:11, 10:19, 10:21, 10:23, 10:24, 10:44, 10:44, 10:57, 10:60, 10:92,   10:99, 10:104, 10:108, 11:17, 11:85, 11:103, 11:118, 11:119, 12:21, 12:38,   12:38, 12:40, 12:46, 12:49, 12:68, 12:103, 13:1, 13:6, 13:17, 13:31, 14:1,   14:25, 14:36, 14:37, 14:44, 14:52, 16:38, 16:44, 16:61, 16:69, 17:60, 17:60,   17:89, 17:89, 17:94, 17:106, 18:54, 18:55, 19:10, 19:21, 20:59, 21:2, 21:61,   22:1, 22:2, 22:3, 22:5, 22:8, 22:11, 22:18, 22:25, 22:27, 22:40, 22:49, 22:65,   22:73, 22:75, 22:78, 24:35, 25:37, 25:50, 26:39, 26:183, 27:16, 27:73, 27:82,   28:23, 28:43, 29:2, 29:10, 29:10, 29:43, 29:67, 30:6, 30:8, 30:30, 30:30,   30:33, 30:36, 30:39, 30:41, 30:58, 31:6, 31:18, 31:20, 31:33, 32:13, 33:37,   33:63, 34:28, 34:28, 34:36, 35:2, 35:3, 35:5, 35:15, 35:28, 35:45, 38:26,   39:27, 39:41, 40:57, 40:57, 40:59, 40:61, 40:61, 42:42, 43:33, 44:11, 45:20,   45:26, 46:6, 47:3, 48:20, 49:13, 54:20, 57:24, 57:25, 57:25, 59:21, 62:6,   66:6, 83:2, 83:6, 99:6, 101:4, 110:2, 114:1, 114:2, 114:3, 114:5, 114:6  Lane's Lexicon, Volume 8, pages:    120,    121"
Nun-Waw-Shiin   ," to take, receive, seize, attain.tanawasha vb. (6) n.vb. 34:52  Lane's Lexicon, Volume 8, pages:    121"
Nun-Waw-Saad   ," to flee away, shun, evade, retreat, escape, take shelter.manas n.m. 38:3  Lane's Lexicon, Volume 8, pages:    121,    122"
Nun-Waw-Ya   ," to intend, propose, design, resolve scheme, aim, date-stone.nawa n.m. 6:95  Lane's Lexicon, Volume 8, pages:    294"
Nun-Ya-Lam  ,"  to obtain/procure, get, attain, reach, matter.nala vb. (1)  impf. act. 2:124, 3:92, 5:94,   7:37, 7:49, 7:152, 9:74, 9:120, 22:37, 22:37, 33:25  n.vb. 9:120  Lane's Lexicon, Volume 8, pages:    294"
Nun-Zay-Ayn   ," to draw forth, take away, pluck out, bring out, snatch away, remove, strip   off, tear off, extract, withdraw, draw out sharply, perform ones duty, yearn,   depose high officials, resemble, draw with vigour, invite others to truth,   rise, ascend, draw from the abode or bottom, carry off forcibly, deprive.naza'a vb. (1)  perf. act. 7:43, 7:108, 11:9,   15:47, 26:33, 28:75  impf. act. 3:26, 7:27, 19:69,   54:20  pcple. act. f. 79:1nazza'ah n.f. 70:16naza'a vb. (3) impf.   act. 22:67tanaza'a vb. (6)  perf. act. 3:152, 4:59, 8:43,   20:62  impf. act. 8:46, 18:21, 52:23  Lane's Lexicon, Volume 8, pages:    284,    285"
Nun-Zay-Fa   ," to exhaust, deprive of intellectual facilities.nazafa vb. (1) impf.   pass. 37:47, 56:19  Lane's Lexicon, Volume 8, pages:    285"
Nun-Zay-Ghayn   ," to incite to evil, to provoke, foment discord between, make strife, slander,   provocation, sow, disseminate, blacken any one's character, wound in words,   set people at variance, stir up discord.nazagha vb. (1)  perf. act. 12:100  impf. act. 7:200, 17:53, 41:36  n.vb. 7:200, 41:36"
Nun-Zay-Lam   ," to descend, come down, go down, happen, alight at, settle in a place, lodge.   anzala - to send down, give. nazulun - that which is prepared for a guest's   entertainment, abode, gift. manzil - mansion, station. nazzala - to cause to   descend, send down. tanziil - sending down, divine revelation, orderly   arrangement and authentic compilation, gradual revelation.nazala vb. (1)  perf. act. 17:105, 26:193,   37:177, 57:16  impf. act. 34:2, 57:4manazil n.f. (pl. of   manzil) 10:5, 36:39nazlah n.f. 53:13nuzul n.m. (pl. of   nazl) 3:198, 18:102, 18:107,   32:19, 37:62, 41:32, 56:56, 56:93nazzala vb. (2)  perf. act. 2:23, 2:297, 2:176,   3:3, 4:47, 4:136, 4:140, 6:7, 6:111, 7:71, 7:196, 15:9, 16:89, 16:102, 17:95,   17:106, 20:80, 25:1, 26:198, 29:63, 39:23, 43:11, 47:26, 50:9, 67:9, 76:23  impf. act. 2:90, 3:151, 4:153,   5:112, 6:37, 6:81, 7:33, 8:11, 15:8, 15:21, 16:2, 16:101, 17:82, 17:93, 22:71,   24:43, 26:4, 30:24, 31:34, 40:13, 42:27, 42:28, 57:9  perf. pass. 6:37, 15:6, 16:44,   25:25, 43:31, 47:2, 47:20  impf. pass. 2:105, 3:93, 5:101,   9:64, 30:49  n.vb. 17:106, 20:4, 25:25,   26:192, 32:2, 36:5, 39:1, 40:2, 41:2, 41:42, 45:2, 46:2, 56:80, 69:43, 76:23  pcple. act. 5:115  pcple. pass. 6:114anzala (1) vb. (4)  impv. 23:29  pcple. act. 12:59, 23:29  pcple. pass. 23:29anzala (2) vb. (4)  perf. act. 2:22, 2:41, 2:57,   2:59, 2:90, 2:91, 2:99, 2:159, 2:164, 2:170, 2:174, 2:213, 2:231, 3:3, 3:4,   3:7, 3:53, 3:154, 4:61, 4:105, 4:113, 4:136, 4:166, 4:166, 4:174, 5:44, 5:44,   5:45, 5:47, 5:47, 5:48, 5:48, 5:49, 5:49, 5:104, 6:8, 6:91, 6:91, 6:92, 6:93,   6:99, 6:114, 6:155, 7:26, 7:57, 7:160, 8:41, 9:26, 9:26, 9:40, 9:97, 10:24,   10:59, 10:94, 12:2, 12:40, 13:17, 13:37, 14:1, 14:32, 15:22, 15:90, 16:10,   16:24, 16:30, 16:44, 16:64, 16:65, 17:102, 17:105, 18:1, 18:45, 20:2, 20:53,   20:113, 21:10, 21:50, 22:5, 22:16, 22:63, 23:18, 23:24, 24:1, 24:1, 24:34,   24:46, 25:6, 25:48, 27:60, 28:24, 29:47, 29:51, 30:35, 31:10, 31:21, 33:26,   35:27, 36:15, 36:28, 38:29, 39:2, 39:6, 39:21, 39:41, 41:14, 41:39, 42:15,   42:17, 44:3, 45:5, 47:9, 48:4, 48:18, 48:26, 53:23, 56:69, 57:25, 57:25, 58:5,   59:21, 64:8, 65:5, 65:10, 78:14, 97:1  impf. act. 6:93  impv. 5:114  perf. pass. 2:4, 2:4, 2:91, 2:102,   2:136, 2:136, 2:185, 2:285, 3:65, 3:72, 3:84, 3:84, 3:199, 3:199, 4:60, 4:60,   4:162, 4:162, 5:59, 5:59, 5:64, 5:66, 5:67, 5:68,   5:81, 5:83, 6:8, 6:156, 6:157, 7:2, 7:3, 7:157, 9:86, 9:124, 9:127, 10:20,   11:12, 11:14, 13:1, 13:7, 13:19, 13:27, 13:36, 25:7, 25:51, 28:87, 29:46,   29:46, 29:50, 34:6, 38:8, 39:55, 46:30, 47:20  pcple. act. 29:34, 36:28, 56:69  pcple. pass. 3:124tanazzala vb. (5)  perf. act. 26:210  impf. act. 19:64, 26:221, 26:222,   41:30, 65:12, 97:4  Lane's Lexicon, Volume 8, pages:    285,    286"
Nun-Za-Ra   ," to see, look at, glance, gaze, observe, behold, consider, regard, listen to,   be patient towards, wait, contemplate, grant respite, put off, scrutinise,   show kindness, examine, search, reflect. nazara - the look with affection, to   perplex, dazzle.nazara vb. (1)  perf. act. 9:127, 37:88, 74:21  impf. act. 2:50, 2:55, 2:210,   3:77, 3:143, 6:158, 7:53, 7:129, 7:143, 7:185, 7:198, 8:6, 10:14, 10:43,   12:109, 16:33, 18:19, 22:15, 27:27, 27:41, 30:9, 33:19, 35:43, 35:44, 36:49,   37:19, 38:15, 39:68, 40:21, 40:82, 42:45, 43:66, 47:10, 47:18, 47:20, 50:6,   51:44, 56:84, 59:18, 78:40, 80:24, 83:23, 83:35, 86:5, 88:17  impv. 2:104, 2:259, 2:259,   2:259, 3:137, 4:46, 4:50, 5:75, 5:75, 6:11, 6:24, 6:46, 6:65, 6:99, 7:84,   7:86, 7:103, 7:143, 10:39, 10:73, 10:101, 16:36, 17:21, 17:48, 20:97, 25:9,   27:14, 27:28, 27:33, 27:51, 27:69, 28:40, 29:20, 30:42, 30:50, 37:73, 37:102,   43:25, 57:13  n.vb. 47:20  pcple. act. 2:69, 7:108, 15:16,   26:33, 27:35, 33:53, 75:23nazirah n.f. 2:280nazrah n.f. 37:88anzara vb. (4)  impf. act. 7:195, 10:71, 11:55  impv. 7:14, 15:36, 38:79  impf. pass. 2:162, 3:88, 6:8,   16:85, 21:40, 32:29  pcple. pass. 7:15, 15:8, 15:37,   26:203, 38:80, 44:29intazara vb. (8)  impf. act. 10:102, 33:23  impv. 6:158, 7:71, 10:20,   10:102, 11:122, 32:30  pcple. act. 6:158, 7:71, 10:20,   10:102, 11:122, 32:30 Lane's   Lexicon, Volume 8, pages:    38,    39"
