Root,Meanings
Kh-Sad-Fa ," Adjoin or put together, to men, make a thing double putting one piece upon another, cover with a thing, have two colors, to lie (as though to sew one saying upon another, and thus, embellish it).khasafa vb. (1) impf. act. 7:22, 20:121LL, V2, p: 385,386"
Kh-Sad-Miim ," Contend in an altercation, dispute/litigate in a sound or valid manner, to say a thing such as may cause the listener to refrain/desist from his assertion/plea/claim, overcome someone in an altercation, antagonize, put a thing on the edge/side or corner of something.khasim n.m. (adj.) 43:58khasim n.m. 4:105, 16:4, 36:77khasm n.m. 22:19, 38:21, 38:22khasama vb. (3) n.vb. 2:204, 43:18takhasama vb. (6) n.vb. 38:64ikhtasama vb. (8)perf. act. 22:19impf. act. 3:44, 26:96, 27:45, 36:49, 38:69, 39:31, 50:28LL, V2, p: 387,388"
Kh-Sad-Sad ," Distinguish/particularize/specially characterize a person, appropriate/assign/make to belong to a particular person alone or exclusively of others, favour one in preference to another or others (i.e. to single one out), take/choose a person specifically to or for oneself, be alone (with none to share or participate with one in the affair).khassa vb. (1) n.vb. 59:9khassah n.f. 8:25ikhtassa vb. (8) impf. act. 2:105, 3:74LL, V2, p: 382,383"
Kh-Ta-Miim ," To seal/stamp/imprint/impress, to secure/protect oneself against a thing, produce an impression or effect upon a thing, reach the end of a thing, cover over a thing, turn away/avoid/shun someone or something, to not understand, prevent the heart from believing, feign heedlessness.khatama vb. (1)perf. act. 2:7, 6:46, 45:23impf. act. 36:65, 42:24pcple. pass. 83:25khatam n.m. 33:40khitam n.m. 83:26LL, V2, p: 338,339"
Kh-Ta-Ra ," Be agitated by a tendency to vomit (the soul or stomach) and thus be in a corrupt or disordered state, act or behave towards another with treachery/perfidy/unfaithfulness (or with deceit, guile or circumvention), behave towards one in a bad or corrupt manner, corrupt or disorder one's soul or stomach and render him relaxed (said of wine or beverage), to be languid and relaxed/heavy/sluggish/fevered, languid in body in consequence of disease.khattar n.m. 31:32LL, V2, p: 337"
Kh-Tay-Alif ," To do wrong, commit a mistake or error, commit a sin or crime or act of disobedience for which one deserves punishment, commit a fault or offense (intentionally or unintentionally), pursue a wrong way (intentionally or otherwise), cause to miss or pass over, miss a thing (or fail of hitting it), miss or deviate from, far or out of reach, cause one to make a mistake, feign a wrong action/mistake/error.khatta vb. (1)n.vb. 17:31pcple. act. 12:29, 12:91, 12:97, 28:8, 69:9, 69:37, 96:16khata n.m. 4:92, 4:92khati'ah n.f. (pl. khati'at, andkhataya) 2:58, 2:81, 4:112, 7:161, 20:73, 26:51, 26:82, 29:12, 29:12, 71:25akhta'a vb. (4) perf. act. 2:286, 33:5LL, V2, p: 397,398"
Kh-Tay-Ba ," To recite/deliver an exhortation or admonition to the people, ask or demand a woman in marriage, talk/speak/converse or discourse with one, address one face-to-face, accost one with speech or words, consult with one, decide a case/pass sentence/judge with evident demonstration or proof or testimony confirmed by oath, have something within one's reach or power, hold a dialogue, seek or desire to do a thing, give a sermon/speech/oration.khataba vb. (1)n.vb. 12:51, 15:57, 20:95, 28:23, 51:31khutbah n.f. 2:235khatabah vb. (3)perf. act. 25:63impf. act. 11:37, 23:27n.vb. 38:20, 38:23, 78:37LL, V2, p: 398,399"
Kh-Tay-Fa ," To seize/take/carry off a thing by force, take or seize a thing quickly (snatch it away), suddenly take away, move along quickly (quickness in pace or going), cut a thing short (such as a discourse or narrative), barely miss a thing (and also to nearly hit a thing), be lean or lank in the belly (lightness of the flesh of the sides), to be mad or diabolically possessed.khatifa vb. (1)perf. act. 37:10impf. act. 2:20, 22:31khatfah n.f. 37:10takhattafa vb. (5)impf. act. 8:26impf. pass. 28:57, 29:67LL, V2, p: 401,402,403"
Kh-Tay-Tay ," Make a line (or a mark) upon the ground, write or register (such as one's sins being written or registered against him), prohibit a thing or take it for oneself, to cut or cleave a thing, make a slight track/path/road in plain or smooth or soft ground, be in a state/condition of abasement or ignominy.khatta vb. (1) impf. act. 29:48LL, V2, p: 395,396,397"
Kh-Tay-Waw ," To step/walk or pace, pass over, beremoved or repelled from a thing, go far from, step wide.khutwah n.f. 2:168, 2:208, 6:142, 24:21, 24:21LL, V2, p: 404,405"
Kh-Thal-Lam ," Neglect/abstain from aiding or assisting someone, hold back from another, leave/forsake/desert someone, to fail in helping/aiding someone, hold back from going with someone, hinder/prevent one from aiding another.khathala vb. (1)impf. act. 3:160pcple. pass. 17:22khathul n.m. 25:29LL, V2, p: 349,350"
Kh-Waw-Dad ," To wade/walk/pass through/enter, to bring one thing to another, to penetrate or force one's way to or through a thing, plunge into a thing, follow erring, enter into false/vain discourse or speech, mix and stir about (beverage or wine), act wrongly or in an improper manner concerning an affair.khada vb. (1)perf. act. 9:69, 9:69impf. act. 4:140, 6:68, 6:68, 9:65, 43:83, 70:42, 74:45n.vb. 6:91, 52:12pcple. act. 74:45LL, V2, p: 458,459"
Kh-Waw-Fa ," To fear, to be afraid/frightened/terrified, to put fear into another, diminish or lessen or take from, to take little by little from a thing, take from the sides of a thing, slaughter or fight.khafa vb. (1)perf. act. 2:182, 2:229, 2:239, 4:3, 4:3, 4:9, 4:35, 4:101, 4:128, 9:28, 11:103, 14:14, 14:14, 19:5, 26:21, 28:7, 55:46, 79:40impf. act. 2:229, 3:175, 4:34, 5:23, 5:28, 5:54, 5:94, 5:108, 6:15, 6:51, 6:80, 6:81, 6:81, 7:59, 8:26, 8:48, 8:58, 10:15, 11:3, 11:26, 11:70, 11:84, 12:13, 13:21, 16:50, 17:57, 19:45, 20:21, 20:45, 20:46, 20:68, 20:77, 20:112, 24:37, 24:50, 26:12, 26:14, 26:135, 27:10, 27:10, 28:7, 28:25, 28:31, 28:33, 28:34, 29:33, 30:28, 38:22, 39:13, 40:26, 40:30, 40:32, 41:30, 46:21, 48:27, 50:45, 51:28, 51:37, 59:16, 72:13, 74:53, 76:7, 76:10, 91:15impv. 3:175n.vb. 2:38, 2:62, 2:112, 2:155, 2:262, 2:274, 2:277, 3:170, 4:83, 5:69, 6:48, 7:35, 7:49, 7:56, 10:62, 10:83, 13:12, 16:112, 24:55, 30:24, 32:16, 33:19, 43:68, 46:13, 106:4pcple. act. 2:114, 28:18, 28:21khifah n.f. 7:205, 11:70, 13:13, 20:67, 30:28, 51:28khawwafa vb. (2)impf. act. 3:175, 17:60, 39:16, 39:36n.vb. 17:59takhawwafa vb. (5) n.vb. 16:47LL, V2, p: 459,460"
Kh-Waw-Lam ," To manage/govern/sustain/tend to one's dependants, to be in possession (owner) of a property or other thing (such as slaves or servants or dependants), having many maternal uncles, perceive or discover, pay frequent attention to or return to time after time, lend a thing to someone, be a keeper or guardian of a thing, a sign or mark or token of good, bestow a gift or confer upon someone, to be or do or produce what is good.khal n.m. (pl. akhwal) 24:61, 33:50khalat n.f. (pl. of khalah) 4:23, 24:61, 33:50khawwala vb. (2) perf. act. 6:94, 39:8, 39:49LL, V2, p: 461,462"
Kh-Waw-Nun ," To be unfaithful or act unfaithfully to the confidence or trust reposed in a person, act treacherously or unfaithfully, neglect or fail in trustworthiness or faithfulness/loyalty, act contrary to what is right by breaking a pact or covenant, make to suffer loss or diminution, break off/become severed, alter the state or condition of a thing or person for the worse, diminish/waste/impair/take from a thing little by little, languid or weak, intentionally look at a thing which it is not allowable to look, make a look that induces suspicion or evil opinion.khana vb. (1)perf. act. 8:71, 66:10impf. act. 8:27, 8:27, 12:52n.vb. 8:58, 8:71pcple. act. 4:105, 5:13, 8:58, 12:52, 40:19khawwan n.m. 4:107, 22:38ikhtana vb. (8) impf. act. 2:187, 4:107LL, V2, p: 462,463"
Kh-Waw-Ra ," Utter a cry/low or bellow (primarily a bull or cattle), to bend/turn/incline towards someone, become weak/feeble/languid, soft or fragile, become faint/remit or abate, - [in a camel that is drinking, khawar denotes or implies a quality that is praised; i.e. Patient enduring of thirst and fatigue: and a quality dispraised as well; i.e. The Lacking patience to endure thirst and fatigue. (TA)] - interrogate, unable to endure difficulty or distress, act cowardly.khara vb. (1) n.vb. 7:148, 20:88LL, V2, p: 456,457"
Kh-Waw-Ya ," Become empty/vacant/unoccupied, become devoid or destitute of it's occupants ( a place), fall down or become demolished, become empty of food (hunger in the belly), call or cry out, seize/take/carry off by force, make a space between one's upper arms and sides in prostration, lower the eyes or look towards the ground and desiring to be silent, dig a hole or hollow in the ground, abstain from food, lose reason or intellect, take away another person's possession.khawa vb. (1) pcple. act. f. 2:259, 18:42, 22:45, 27:52, 69:7LL, V2, p: 463,464"
Kh-Ya-Ba ," Fail of attaining a desire or what is sought, to be denied/prohibted/debarred from what one desires or seeks, disappointed or frustrated, suffer loss, habitually unsuccessful.khaba vb. (1)perf. act. 14:15, 20:61, 20:111, 91:10pcple. act. 3:127LL, V2, p: 464"
Kh-Ya-Lam ," To think or have an opinion of a thing, surmise or fancy a thing, limp or halt, slightly lame, image a thing (form an image) in the mind, perceive or discover, convey doubt or suspicion, to be cowardly or weak-hearted on the occassion of a fight [and thus do not act/proceed firmly or steadily], hold back from people or a party through cowardice, vie with/rival/imitate someone (do as he does) in pride and self-conceit, dubious/confused/vague, become abundant in plants or herbage (land), go on or away, act with a penetrative energy (being quick), behave proudly or haughtily, walk with pride or self-conceit, weak in heart and body, free from an attachment of love (having no spouse).khayl n.f. (coll) 3:14, 8:60, 16:8, 17:64, 59:6mukhtal n.m. 4:36, 31:18, 57:23khayyala vb. (1) impf. pass. 20:66LL, V2, p: 469,470,471,472"
Kh-Ya-Miim ," Hold back or refrain from someone through cowardice and fear, raise one's leg or foot, pitch one's tent, remain/stay/dwell in a place, unable to place one's leg or foot firmly on the ground.khiyam n.f. (pl. of khaymah) 55:72LL, V2, p: 472,473"
Kh-Ya-Ra ," Be possessed of good, to do good, give one a choice or option (and also be given a choice or option), prefer one thing or person over another thing or person, preferred/pronounced/chosen, strive to surpass one in goodness, excellent in beauty and disposition, to be ideal (show actual or potential usefulness or benefit), be desired in all circumstances and by every person, exalted in rank or quality or reputation, to be better than another person or thing, be the best of things or people, to be generous (possess and show generosity), possess nobility or eminence, be elevated in state or condition.khayr n.m. 2:54, 2:61, 2:103, 2:105, 2:106, 2:110, 2:158, 2:180, 2:184, 2:184, 2:184, 2:197, 2:197, 2:215, 2:215, 2:216, 2:220, 2:221, 2:221, 2:263, 2:269, 2:271, 2:272, 2:272, 2:273, 2:280, 3:15, 3:26, 3:30, 3:54, 3:104, 3:110, 3:110, 3:115, 3:150, 3:157, 3:178, 3:180, 3:198, 4:19, 4:25, 4:46, 4:59, 4:66, 4:77, 4:114, 4:127, 4:128, 4:149, 4:170, 4:171, 5:114, 6:17, 6:32, 6:57, 6:158, 7:12, 7:26, 7:85, 7:87, 7:89, 7:155, 7;169, 7:188, 8:19, 8:23, 8:30, 8:70, 9:3, 9:41, 9:61, 9:74, 9:109, 10:11, 10:58, 10:107, 10:109, 11:31, 11:84, 11:86, 12:39, 12:57, 12:59, 12:64, 12:80, 12;109, 16:30, 16:30, 16:76, 16:95, 16:126, 17:11, 17:35, 18:36, 18:40, 18:44, 18:44, 18:46, 18:46, 18:81, 18:95, 19:73, 19:76, 19:76, 20:73, 20:131, 21:35, 21:89, 22:11, 22:30, 22:36, 22:58, 22:77, 23:29, 23:72, 23:72, 23:109, 23:118, 24:11, 24:12, 24:27, 24:33, 24:60, 25:10, 25:15, 25:24, 27:36, 27:59, 27:89, 28:24, 28:26, 28:60, 28:80, 28:84, 29:16, 30:38, 33:19, 33:25, 34:39, 37:62, 38:32, 38:47, 38:48, 38:76, 41:40, 41:49, 42:36, 43:32, 43:52, 43:58, 44:37, 46:11, 47:21, 49:5, 49:11, 49:11, 50:25, 54:43, 58:12, 61:11, 62:9, 62:11, 62:11, 64:16, 66:5, 68:12, 68:32, 70:21, 70:41, 73:20, 73:20, 87:17, 93:4, 97:3, 98:7, 99:7, 100:8khayrat n.f. pl. 2:148, 3:114, 5:48, 9:88, 21:73, 21:90, 23:56, 23:61, 35:32, 55:70khirah n.f. 28:68, 33:36takhayyara vb. (5) impf. act. 56:20, 68:38ikhtara vb. (8)perf. act. 7:155, 20:13, 44:32impf. act. 28:68LL, V2, p: 464,465,466,467"
Kh-Ya-Tay ," To thread, sew/sew together/sew up, couple one thing with another, pass by or to or towards a person or thing, run/pass along quickly, journey without interruption (not pausing for anything), to be streaked with whiteness of the hair or beard, sew with a thread or string, to be scattered or in an abject state.khayt n.m. 2:187, 2:187khiyat n.m. 7:40LL, V2, p: 467,468"
Kh-Zay-Nun ," Reposit/store/preserve/guard something in a thing or property, conceal or withhold a thing from someone, become rich/suffcient after poverty, take the nearest of a thing.khazana vb. (1)pcple. act. 15:22, 39:71, 39:73, 40:49, 67:8khaza'in n.f. (pl. of khazanah) 6:50, 11:31, 12:55, 15:21, 17:100, 38:9, 52:37, 63:7LL, V2, p: 370,371"
Kh-Zay-Ya ," To be or become abased/vile/despicable/abject, fall into trial or affliction and evil, manifest foul actions or qualities, to be confounded or perplexed by reason of disgrace, moved or affected with shame.khaziya vb. (1)impf. act. 20:134n.vb. 2:85, 2:114, 5:33, 5:41, 9:63, 10:98, 11:66, 16:27, 22:9, 39:26, 41:16akhza n.m. (comp. adj.) 41:16akhza vb. (4)perf. act. 3:192impf. act. 3:194, 9:14, 11:39, 11:78, 11:93, 15:69, 16:27, 26:87, 39:40, 59:5, 66:8pcple. act. 9:2LL, V2, p: 371"
