Root,Meanings
Kaf-Tha-Ra ," To surpass in number or quantity, increase, multiply, happen often; To be much, many, numerous.kathura vb. (1)perf. act. 4:7, 8:19kathir n.m. 2:26, 2:26, 2:100, 2:109, 2:243, 2:245, 2:249, 2:269, 3:41, 3:110, 3:146, 3:186, 4:1, 4:12, 4:19, 4:82, 4:94, 4:100, 4:114, 4:160, 5:15, 5:15, 5:32, 5:49, 5:59, 5:62, 5:64, 5:66, 5:68, 5:71, 5:77, 5:80, 5:81, 5:103, 6:37, 6:91, 6:111, 6:116, 6:119, 6:137, 7:17, 7:102, 7:102, 7:131, 7:179, 7:187, 8:34, 8:43, 8:45, 9:8, 9:25, 9:34, 9:69, 9:82, 10:36, 10:55, 10:60, 10:92, 11:17, 11:91, 12:21, 12:38, 12:40, 12:68, 12:103, 13:1, 14:36, 16:38, 16:75, 16:83, 16:101, 17:6, 17:70, 17:74, 17:89, 18:34, 18:54, 20:33, 20:34, 21:24, 22:18, 22:18, 22:40, 23:19, 23:21, 23:70, 25:14, 25:38, 25:44, 25:49, 25:50, 26:8, 26:67, 26:103, 26:121, 26:139, 26:158, 26:174, 26:190, 26:223, 26:227, 27:15, 27:61, 27:73, 27:76, 28:13, 28:57, 28:78, 29:63, 30:6, 30:8, 30:9, 30:30, 30:42, 31:25, 33:21, 33:35, 33:41, 34:28, 34:35, 34:36, 34:41, 36:7, 36:62, 37:71, 38:24, 38:51, 39:29, 39:49, 40:57, 40:59, 40:61, 40:82, 41:4, 41:22, 42:30, 42:34, 43:73, 43:78, 44:39, 45:26, 48:19, 48:20, 49:4, 49:7, 49:12, 52:47, 56:32, 57:16, 57:26, 57:27, 58:7, 62:10, 71:24kathrah n.f. 5:100, 9:25kawthar n.m. 108:1kaththara vb. (2) perf. act. 7:86akthara vb. (4) perf. act. 11:32, 89:12takathara vb. (6)n.vb. 57:20, 102:1istakthara vb. (10)perf. act. 6:128, 7:188impf. act. 74:6LL, V7, p: 121,122"
Kaf-Waw-Ba (Kaf-Alif-Ba) ," To drink out of a goblet.akwab n.m. (pl. of kub) 43:71, 56:18, 76:15, 88:14LL, V7, p:163"
Kaf-Waw-Kaf-Ba (Kaf-Alif-Kaf-Ba) ," To shine, glisten.kawkab n.m. (pl. kawakib) 6:76, 12:4, 24:35, 37:6, 82:2"
Kaf-Waw-Nun (Kaf-Alif-Nun) ," To be, exist, happen, occur, take place, become, be such or so. kana vb. (1)(also an auxiliary verb, impf. act. yakunu)impv. 2:65, 2:117, 3:47, 3:59, 3:79, 4:135, 5:8, 6:73, 7:144, 7:166, 9:119, 15:98, 16:40, 17:50, 19:35, 21:69, 36:82, 39:66, 40:68, 61:14makan n.m. 4:20, 5:60, 7:95, 7:143, 10:22, 10:28, 12:77, 12:78, 14:17, 16:101, 16:112, 19:16, 19:22, 19:57, 19:75, 20:58, 22:26, 22:31, 25:12, 25:13, 25:34, 28:82, 34:51, 34:52, 34:53, 41:44, 50:41makanah n.f. 6:135, 11:93, 11:121, 36:67, 39:39(yakoonoo? 4:102)LL, V8, p:258"
Kaf-Waw-Ra (Kaf-Alif-Ra) ," To wind, twist.kawwara vb. (2)impf. act. 39:5, 39:5perf. pass. 81:1LL, V7, p:165,166"
Kaf-Waw-Ya (Kaf-Alif-Ya) ," To burn, sear, scorch, brand, cauterize.kawa vb. (1) impf. pass. 9:35LL, V8, p:258"
Kaf-Ya-Dal (Kaf-Alif-Dal) ," To be about to, be just on the point of, be well nigh, intend, wish.kada vb. (1)perf. act. 12:76impf. act. 12:5, 21:57, 86:15, 86:16impv. 7:195, 11:55, 77:39n.vb. 3:120, 4:76, 7:183, 8:18, 12:5, 12:28, 12:28, 12:33, 12:34, 12:50, 12:52, 20:60, 20:64, 20:69, 21:70, 22:15, 37:98, 40:25, 40:37, 52:42, 52:46, 68:45, 77:39, 86:15, 86:16, 105:2pcple. pass. 52:42LL, V7, p:166,167"
Kaf-Ya-Lam (Kaf-Alif-Lam) ," To measure, weigh, compare.kala vb. (1)perf. act. 17:35, 83:3n.vb. 6:152, 7:85, 12:59, 12:60, 12:63, 12:65, 12:65, 12:88, 17:35, 26:181mikyal n.m. 11:84, 11:85iktala vb. (8)perf. act. 83:2impf. act. 12:63LL, V8, p:259"
Kaf-Ya-Nun (Kaf-Alif-Nun) ," To submit, humble, resign.istakana vb. (10) perf. act. 3:146, 23:76LL, V8, p:259"
Kaf-Za-Miim ," To shut, stop, abstract, suppress one’s anger, choke, tight or fill something with a check, abstain from chewing the end.kazama vb. (1)pcple. act. 3:134, 40:18pcple. pass. 68:48kazim n.m. 12:84, 16:58, 43:17LL, V8, p:255"
