Root,Meanings
Waw-Siin-Ayn ," to be ample, take in, comprehend, embrace.wasi'a vb. (1) perf. act. 2:255, 6:80, 7:89, 7:156, 20:98, 40:7n.vb. (1) 2:247, 4:100, 4:130, 24:22, 65:7, 65:7n.vb. (2) 2:233, 2:286, 6:152, 7:42, 23:62pcple. act. 2:115, 2:247, 2:261, 2:268, 3:73, 4:97, 4:130, 5:54, 6:147, 24:32, 29:56, 39:10, 53:32awsa'a vb. (4) pcple. act. 2:236, 51:47Lane's Lexicon, Volume 8, pages: 306,307"
Waw-Siin-Lam ," to seek the favour, seek the means of nearness/approach/access, honourable, rank, degree, affinity, tie, nearness, come closer.wasilah n.f. 5:35, 17:57Lane's Lexicon, Volume 8, pages: 307"
Waw-Siin-Miim ," to brand/stamp/mark/impress/depict.wasama vb. (1) impf. act. 68:16tawassama vb. (5) pcple. act. 15:75Lane's Lexicon, Volume 8, pages: 307"
Waw-Siin-Nun ," to be in sleep, slumber, drowsiness.sinah n.f. 2:255"
Waw-Siin-Qaf ," to gather/collect what is scattered.wasqa vb. (1) perf. act. 84:17ittasaqa vb. (8) perf. act. 84:18Lane's Lexicon, Volume 8, pages: 307"
Waw-Siin-Tay ," middle, midst, among, best, best part of a thing, mediate/intercede between, most remote from the extremes, equidistant, intermediate, most conforming/equitable/just/balanced, most excellent of them in particular.wasata vb. (1) perf. act. 100:5wasat n.m. 2:143, 2:238, 5:89, 68:28 Lane's Lexicon, Volume 8, pages: 194,195,196, 306"
Waw-Siin-Waw-Siiin ,"waswasa vb. (quad 1) perf. act. 7:20, 20:120impf. act. 50:16, 114:5waswas n.m. 114:4Lane's Lexicon, Volume 8, pages: 193,194"
Waw-Shiin-Ya ," to paint (cloth), be with an admixture of colours.shiyah n.f. 2:71Lane's Lexicon, Volume 8, pages: 308"
Waw-Sad-Ba ," to be perpetual, incumbent, be firm, last, continue.wasaba vb. (1) pcple. act. 16:52, 37:9Lane's Lexicon, Volume 8, pages: 198,199"
Waw-Sad-Dal ," to be fast, firm, remain in a place, build a store, enclosure, close (a door), stop, shut.wasid n.m. 18:18awsada vb. (4) pcple. pass. f. 90:20, 104:8Lane's Lexicon, Volume 8, pages: 199"
Waw-Sad-Fa ," to describe (good or bad), assert something as a fact, achieve, ascribe, specify. wasafa vb. (1) impf. act. 6:100, 12:18, 12:77, 16:62, 16:116, 21:18, 21:22, 21:112, 23:91, 23:96, 37:159, 37:180, 43:82n.vb. 6:139Lane's Lexicon, Volume 8, pages: 308"
Waw-Saad-Lam ," attain, reach, connect, apply, make close, to come/deliver/convey, to continue, union (of companions/friends/lovers).wasala vb. (1) impf. act. 4:90, 6:136, 6:136, 11:70, 11:81, 13:21, 28:35impf. pass. 2:27, 13:21, 13:25wasilah n. prop. 5:103wassala vb. (2) perf. act. 28:51Lane's Lexicon, Volume 8, pages: 308,309"
Waw-Sad-Ya ," to join to, be joined, be contiguous, to have dense vegetation. wassa - to bequeath, recommend, order, command with wise counsel and sermon, charge, exhort, enjoin, make a will.wasiyah n.f. 2:180, 2:240, 4:11, 4:12, 4:12, 4:12, 4:12, 5:106wassa vb. (2) perf. act. 2:132, 4:131, 6:144, 6:151, 6:152, 6:153, 29:8, 31:14, 42:13, 42:13, 46:15n. vb. 36:50awsa vb. (4) perf. act. 19:31impf. act. 4:11, 4:11, 4:12, 4:12impf. pass. 4:12pcple. act. 2:182tawasa vb. (6) perf. act. 51:53, 90:17, 90:17, 103:3, 103:3Lane's Lexicon, Volume 8, pages: 309"
Waw-Ta-Dal ," to drive in a stake, fix a stake into the ground, fix a thing firmly. autaad - stakes, hosts, pegs, chiefs, armies, poles of tents.awtad n.m. (pl. of watad) 38:12, 78:7, 89:10Lane's Lexicon, Volume 8, pages: 170,171"
Waw-Ta-Nun ," to injure in the aorta, which rises from the upper part of the heart through which blood is carried from the left side of the heart, flow continuously.watin n.m. 69:46Lane's Lexicon, Volume 8, pages:302,303"
Waw-Ta-Ra ," to suffer loss, defraud, hate, render odd, harass, do mischief, render any one solitary, be single.watara vb. (1) impf. act. 47:35watr n.m. 23:44, 89:3Lane's Lexicon, Volume 8, pages:302"
Waw-Tha-Nun ," to remain on one condition, set up as a sign, raise to dignity, erect, raise for honouring, set up, remain in a place. wathan - idol.awthan n.m. (pl. of wathan) 22:30, 29:17, 29:25Lane's Lexicon, Volume 8, pages:303"
Waw-Tha-Qaf ," to place trust in any one, rely upon, bind.mawthiq n.m. 12:66, 12:66, 12:80mithaq n.m. 2:27, 2:63, 2:83, 2:84, 2:93, 3:81, 3:187, 4:21, 4:90, 4:92, 4:154, 4:154, 4:155, 5:7, 5:12, 5:13, 5:14, 5:70, 7:169, 8:72, 13:20, 13:25, 33:7, 33:7, 57:8wathaq n.m. 47:4, 89:26wuthqa n.f. (comp. adj. of wathiqah) 2:256, 31:22wathaqa vb. (3) perf. act. 5:7awthaqa vb. (4) impf. act. 89:26Lane's Lexicon, Volume 8, pages:303"
Waw-Tay-Alif ," to tread upon, walk on, press the ground or anything beneath the feet, trample on, level, make plain. tawaata'a - to agree with each other respecting the affair.wati'a vb. (1) impf. act. 9:120, 33:27, 48:25n.vb. 73:6mawti n.m. 9:120wata'a vb. (3) impf. act. 9:37Lane's Lexicon, Volume 8, pages: 202,203"
Waw-Tay-Nun ," to remain in a place, settle, dwell, inhabit.mawatin n.m. (pl. of mawtin) 9:25Lane's Lexicon, Volume 8, pages: 310"
Waw-Tay-Ra ," a thing necessary to be done, want, object, aim in view, need.watar n.m. 33:37, 33:37Lane's Lexicon, Volume 8, pages: 204"
Waw-Ya-Lam ," word of interjection, dispraise or threat, woe!wayl n.m. 2:79, 2:79, 2:79, 5:31, 11:72, 14:2, 18:49, 19:37, 20:61, 21:14, 21:18, 21:46, 21:97, 25:28, 28:80, 36:52, 37:20, 38:27, 39:22, 41:6, 43:65, 45:7, 46:17, 51:60, 52:11, 68:31, 77:15, 77:19, 77:24, 77:28, 77:34, 77:37, 77:40, 77:45, 77:47, 77:49, 83:1, 83:10, 104:1, 107:4Lane's Lexicon, Volume 8, pages: 316"
Waw-Zay-Ayn ," to keep pace, rouse, grant, inspire, set in ranks according to the battle order.waza'a vb. (1) impf. pass. 27:17, 27:83, 41:19awza'a vb. (4) impv. 27:19, 46:15Lane's Lexicon, Volume 8, pages: 306"
Waw-Zay-Nun ," to weigh/judge/measure.wazana vb. (1) perf. act. 83:3impv. 17:35, 26:182n.vb. 7:8, 18:105, 55:9pcple. pass. 15:19mizan n.m. (pl. mawazin) 6:152, 7:8, 7:9, 7:85, 11:84, 11:85, 21:47, 23:102, 23:103, 42:17, 55:7, 55:8, 55:9, 57:25, 101:6, 101:8Lane's Lexicon, Volume 8, pages: 306"
Waw-Zay-Ra ," to carry a burden, bear a load, perpetrate (a crime).wazara vb. (1) impf. act. 6:31, 6:164, 16:25, 17:15, 35:18, 39:7, 53:38n.vb. 6:31, 6:164, 16:25, 16:25, 17:15, 20:87, 20:100, 35:18, 39:7, 47:4, 53:38, 94:2pcple. act. f. 6:164, 17:15, 35:18, 39:7, 53:38wazar 75:11wazir n.m. 20:29, 25:35Lane's Lexicon, Volume 8, pages: 192,193"
