Root,Meanings
Ayn-Lam-Miim   ," to mark/sign/distinguish, creations/beings, world, science/learning/knowledge/information, aware/know. By means of which one knows a thing, hence it signifies world or creation, because by it the Creator is known. alim (pl. ulama) - one who is learned/wise or knows.alima vb. (1)perf. act. 2:60, 2:65, 2:102, 2:187, 2:235, 4:83, 5:116, 7:160, 8:23, 8:66, 11:79, 12:51, 12:73, 12:81, 12:89, 15:24, 17:102, 21:65, 24:33, 24:41, 28:38, 28:75, 33:50, 37:158, 45:9, 48:18, 48:27, 50:4, 56:62, 60:10, 73:20, 81:14, 82:5impf. act. 2:13, 2:22, 2:26, 2:30, 2:30, 2:33, 2:33, 2:42, 2:75, 2:77, 2:77, 2:78, 2:80, 2:101, 2:102, 2:103, 2:106, 2:107, 2:113, 2:118, 2:143, 2:144, 2:146, 2:151, 2:169, 2:184, 2:188, 2:197, 2:216, 2:216, 2:220, 2:230, 2:232, 2:232, 2:235, 2:239, 2:255, 2:259, 2:270, 2:280, 3:7, 3:29, 3:29, 3:66, 3:71, 3:75, 3:78, 3:135, 3:140, 3:142, 3:142, 3:166, 3:167, 3:167, 4:43, 4:63, 4:113, 5:40, 5:94, 5:97, 5:97, 5:99, 5:104, 5:113, 5:116, 5:116, 6:3, 6:3, 6:33, 6:37, 6:50, 6:59, 6:59, 6:59, 6:60, 6:67, 6:81, 6:91, 6:97, 6:105, 6:114, 6:135, 7:28, 7:32, 7:33, 7:38, 7:62, 7:62, 7:75, 7:123, 7:131, 7:182, 7:187, 7:188, 8:27, 8:34, 8:60, 8:60, 8:70, 9:6, 9:11, 9:16, 9:41, 9:42, 9:43, 9:63, 9:78, 9:78, 9:93, 9:97, 9:101, 9:101, 9:104, 10:5, 10:5, 10:18, 10:55, 10:68, 10:89, 11:5, 11:6, 11:31, 11:39, 11:49, 11:79, 11:93, 12:21, 12:40, 12:46, 12:52, 12:68, 12:80, 12:86, 12:86, 12:96, 12:96, 13:8, 13:19, 13:33, 13:42, 13:42, 14:9, 14:38, 14:52, 15:3, 15:96, 15:97, 16:8, 16:19, 16:23, 16:38, 16:39, 16:41, 16:43, 16:55, 16:56, 16:70, 16:74, 16:74, 16:75, 16:78, 16:91, 16:95, 16:101, 16:103, 17:12, 18:12, 18:21, 18:22, 19:65, 19:75, 20:7, 20:71, 20:110, 20:135, 21:4, 21:7, 21:24, 21:28, 21:39, 21:110, 21:110, 22:5, 22:54, 22:70, 22:70, 22:76, 23:84, 23:88, 23:114, 24:19, 24:19, 24:25, 24:29, 24:63, 24:64, 25:6, 25:42, 26:49, 26:132, 26:197, 26:227, 27:25, 27:52, 27:61, 27:65, 27:74, 28:13, 28:13, 28:57, 28:69, 28:78, 29:3, 29:3, 29:11, 29:11, 29:16, 29:41, 29:42, 29:45, 29:52, 29:64, 29:66, 30:6, 30:7, 30:30, 30:34, 30:56, 30:59, 31:25, 31:34, 32:17, 33:5, 33:18, 33:51, 34:2, 34:14, 34:21, 34:28, 34:36, 36:16, 36:26, 36:36, 36:76, 37:170, 38:88, 39:9, 39:9, 39:26, 39:29, 39:39, 39:49, 39:52, 40:19, 40:57, 40:70, 41:3, 41:22, 42:18, 42:25, 42:35, 43:86, 43:89, 44:39, 45:18, 45:26, 47:19, 47:26, 47:30, 47:31, 48:25, 48:27, 49:16, 49:18, 50:16, 52:47, 54:26, 56:61, 56:76, 57:4, 57:25, 57:29, 58:7, 58:14, 61:5, 61:11, 62:9, 63:1, 63:8, 64:4, 64:4, 65:12, 67:14, 67:17, 67:29, 68:33, 68:44, 69:49, 70:39, 71:4, 72:24, 72:28, 73:20, 74:31, 78:4, 78:5, 82:12, 87:7, 96:5, 96:14, 100:9, 102:3, 102:4, 102:5impv. 2:194, 2:196, 2:203, 2:209, 2:223, 2:231, 2:233, 2:235, 2:235, 2:244, 2:260, 2:267, 5:34, 5:49, 5:92, 5:98, 8:24, 8:25, 8:28, 8:40, 8:41, 9:2, 9:3, 9:36, 9:123, 11:14, 28:50, 47:19, 49:7, 57:17, 57:20impf. pass. 24:31n.vb. 2:32, 2:120, 2:145, 2:247, 2:255, 3:7, 3:18, 3:19, 3:61, 3:66, 3:66, 4:157, 4:162, 4:166, 5:109, 6:80, 6:100, 6:108, 6:119, 6:140, 6:143, 6:144, 6:148, 7:7, 7:52, 7:89, 7:187, 10:39, 10:93, 11:14, 11:46, 11:47, 12:22, 12:68, 12:76, 13:37, 13:43, 16:25, 16:27, 16:70, 17:36, 17:85, 17:107, 18:5, 18:65, 19:43, 20:52, 20:98, 20:110, 20:114, 21:74, 21:79, 22:3, 22:5, 22:8, 22:54, 22:71, 24:15, 26:112, 27:15, 27:40, 27:42, 27:66, 27:84, 28:14, 28:78, 28:80, 29:8, 29:49, 30:29, 30:56, 31:6, 31:15, 31:20, 31:34, 33:63, 34:6, 35:11, 38:69, 39:47, 40:7, 40:42, 40:83, 41:47, 42:14, 43:20, 43:61, 43:85, 44:32, 45:17, 45:23, 45:24, 46:4, 46:23, 47:16, 48:25, 53:28, 53:30, 53:35, 58:11, 65:12, 67:26, 102:5pcple. act. 6:73, 9:94, 9:105, 12:44, 13:9, 21:51, 21:81, 23:92, 29:43, 30:22, 32:6, 34:3, 35:38, 39:46, 59:22, 62:8, 64:18, 72:26pcple. pass. 2:197, 15:4, 15:21, 15:38, 22:28, 26:38, 26:155, 37:41, 37:164, 38:81, 56:50, 70:24, 77:22alamin n.m. (pl. of alam) 1:2, 2:47, 2:122, 2:131, 2:251, 3:33, 3:42, 3:96, 3:97, 3:108, 5:20, 5:28, 5:115, 6:45, 6:71, 6:86, 6:90, 6:162, 7:54, 7:61, 7:67, 7:80, 7:104, 7:121, 7:140, 10:10, 10:37, 12:104, 15:70, 21:71, 21:91, 21:107, 25:1, 26:16, 26:23, 26:47, 26:77, 26:98, 26:109, 26:127, 26:145, 26:164, 26:165, 26:180, 26:192, 27:8, 27:44, 28:30, 29:6, 29:10, 29:15, 29:28, 32:2, 37:79, 37:87, 37:182, 38:87, 39:75, 40:64, 40:65, 40:66, 41:9, 43:46, 44:32, 45:16, 45:36, 56:80, 59:16, 68:52, 69:43, 81:27, 81:29, 83:6alam n.m. (pl. a'lam) 16:16, 42:32, 55:24a'lam n.m. comp. 2:140, 3:36, 3:167, 4:25, 4:45, 5:61, 6:53, 6:58, 6:117, 6:117, 6:119, 6:124, 10:40, 11:31, 12:77, 16:101, 16:125, 16:125, 17:25, 17:47, 17:54, 17:55, 17:84, 18:19, 18:21, 18:21, 18:22, 18:26, 19:70, 20:104, 22:68, 23:96, 26:188, 28:37, 28:56, 28:85, 29:10, 29:32, 39:70, 46:8, 50:45, 53:30, 53:30, 53:32, 60:1, 60:10, 68:7, 68:7, 84:23alim n.m. (pl. ulama) 2:29, 2:232, 2:95, 2:115, 2:127, 2:137, 2:158, 2:181, 2:215, 2:224, 2:227, 2:231, 2:244, 2:246, 2:247, 2:256, 2:261, 2:268, 2:273, 2:282, 2:283, 3:34, 3:35, 3:63, 3:73, 3:92, 3:115, 3:119, 3:121, 3:154, 4:11, 4:12, 4:17, 4:24, 4:26, 4:32, 4:35, 4:39, 4:70, 4:92, 4:104, 4:111, 4:127, 4:147, 4:148, 4:170, 4:176, 5:7, 5:54, 5:76, 5:97, 6:13, 6:83, 6:96, 6:101, 6:115, 6:128, 6:139, 7:109, 7:112, 7:200, 8:17, 8:42, 8:43, 8:53, 8:61, 8:71, 8:75, 9:15, 9:28, 9:44, 9:47, 9:60, 9:97, 9:98, 9:103, 9:106, 9:110, 9:115, 10:36, 10:65, 10:79, 11:5, 12:6, 12:19, 12:34, 12:50, 12:55, 12:76, 12:83, 12:100, 15:25, 15:53, 15:86, 16:28, 16:70, 21:4, 22:52, 22:59, 23:51, 24:18, 24:21, 24:28, 24:32, 24:35, 24:41, 24:58, 24:59, 24:60, 24:64, 26:34, 26:37, 26:197, 26:220, 27:6, 27:78, 29:5, 29:60, 29:62, 30:54, 31:23, 31:34, 33:1, 33:40, 33:51, 33:54, 34:26, 35:8, 35:28, 35:38, 35:44, 36:38, 36:79, 36:81, 39:7, 40:2, 41:12, 41:36, 42:12, 42:24, 42:50, 43:9, 43:84, 44:6, 48:4, 48:26, 49:1, 49:8, 49:13, 49:16, 51:28, 51:30, 57:3, 57:6, 58:7, 60:10, 62:7, 64:4, 64:11, 66:2, 66:3, 67:13, 76:30allam n.m. 5:109, 5:116, 9:78, 34:48allama vb. (2)perf. act. 2:31, 2:32, 2:239, 2:251, 2:282, 4:113, 5:4, 5:4, 5:110, 12:37, 12:68, 12:101, 18:65, 20:71, 21:80, 26:49, 36:69, 53:5, 55:2, 55:4, 96:4, 96:5impf. act. 2:102, 2:102, 2:129, 2:151, 2:151, 2:282, 3:48, 3:79, 3:164, 5:4, 12:6, 12:21, 16:103, 18:66, 49:16, 62:2perf. pass. 6:91, 18:66, 27:16pcple. pass. 44:14ta'allama vb. (5) impf. act. 2:102, 2:102Lane's Lexicon, Volume 5, pages: 423, 424, 425, 426, 427"
Ayn-Lam-Nun ," to be open/manifest/public, become known, reveal.alaniyah n.f. adv. 2:274, 13:22, 14:31, 35:29alana vb. (4)perf. act. 60:1, 71:9impf. act. 2:77, 11:5, 14:38, 16:19, 16:23, 27:25, 27:74, 28:69, 36:76, 64:4Lane's Lexicon, Volume 5, pages:427"
Ayn-Lam-Qaf ," to adhere to, hang, love, leech, have an attachment, cling, hold fast, pertain, catch, concern, become attached by love, suspend, fasten a thing, cleave, clot of blood, germ-cell, fertilised female ovum. alqun/ilqun - precious thing. alaqatun - true love, attachment. ilaqatun - love, affection. alaqah n.f. (pl. alaq) 22:5, 23:14, 23:14, 40:67, 75:38, 96:2allaqa vb. (2) pcple. pass. f. 4:129Lane's Lexicon, Volume 5, pages: 417, 418, 419, 420, 421, 422, 423"
Ayn-Lam-Waw ," to be high, elevated, lofty, exalted, ascend, overcome, be proud/upon/over, go up, rise in rank or dignity, raise, take up, mount, overtop.ala vb. (1)perf. act. 17:7, 23:91, 28:4impf. act. 17:4, 27:31, 44:19n.vb. 17:4, 17:43, 27:14, 28:83pcple. act. 10:83, 11:82, 15:74, 23:46, 38:75, 44:31, 69:22, 76:21, 88:10aliy n.m. (f. ula, comp. a'la) 2:255, 3:139, 4:34, 9:40, 16:60, 19:50, 19:57, 20:4, 20:68, 20:75, 22:62, 30:27, 31:30, 34:23, 37:8, 38:69, 40:12, 42:4, 42:51, 43:4, 47:35, 53:7, 79:24, 87:1, 92:20illiyun n. 83:18, 83:19ta'ala vb. (6)perf. act. 6:100, 7:190, 10:18, 16:1, 16:3, 17:43, 20:114, 23:92, 23:116, 27:63, 28:68, 30:40, 39:67, 72:3impv. 3:61, 3:64, 3:167, 4:61, 5:104, 6:151, 33:28, 63:5pcple. act. 13:9ista'ala vb. (10) perf. act. 20:64Lane's Lexicon, Volume 5, pages: 427, 428, 429, 430, 431, 432, 433"
Ayn-Lam-Ya / Ala ,"Preposition: on, upon, at, under, against, provided, so that, in respect, before, against, according to, for the sake of, to, above, inspite of, near. (e.g. ala hudan - they are on guidance)"
Ayn-Miim-Dal," to intend, support, place columns or pillars, place lofty structure, prop up, resolve, aim, direct, propose, commit (a sin intentionally), lofty structure, tent, pole, base, chief.imad n. com. (pl. amad) 13:2, 31:10, 89:7, 104:9ta'ammada vb. (5)perf. act. 33:5pcple. act. 4:93, 5:95Lane's Lexicon, Volume 5, pages: 436, 437, 438"
Ayn-Miim-ha ," to be confounded/perplexed/confused, wander blindly, stumble to and fro, unable to find the right course, mental blindness. amaha vb. (1) impf. act. 2:15, 6:110, 7:186, 10:11, 15:72, 23:75, 27:4Lane's Lexicon, Volume 5, pages: 445"
Ayn-Miim-Lam ," to do/make/act/work/operate/perform/construct/manufacture, practice a handcraft, be active, one who does.amila vb. (1)perf. act. 2:25, 2:62, 2:82, 2:277, 3:30, 3:30, 3:57, 4:57, 4:122, 4:173, 5:9, 5:69, 5:93, 5:93, 6:54, 6:132, 7:42, 7:153, 10:4, 10:9, 11:11, 11:23, 13:29, 14:23, 16:34, 16:97, 16:111, 16:119, 18:30, 18:49, 18:88, 18:107, 19:60, 19:96, 20:75, 20:82, 22:14, 22:23, 22:50, 22:56, 24:38, 24:55, 24:64, 25:23, 25:70, 25:71, 26:227, 28:67, 28:80, 28:84, 29:7, 29:9, 29:58, 30:15, 30:41, 30:44, 30:45, 31:8, 31:23, 32:19, 34:4, 34:37, 34:37, 35:7, 36:35, 36:71, 38:24, 38:28, 39:35, 39:70, 40:40, 40:40, 40:58, 41:8, 41:33, 41:46, 41:50, 42:22, 42:23, 42:26, 45:15, 45:21, 45:30, 45:33, 46:16, 46:19, 47:2, 47:12, 48:29, 53:31, 58:6, 58:7, 64:7, 65:11, 84:25, 85:11, 95:6, 98:7, 103:3impf. act. 2:74, 2:85, 2:96, 2:110, 2:134, 2:140, 2:141, 2:149, 2:233, 2:234, 2:237, 2:265, 2:271, 2:283, 3:98, 3:99, 3:120, 3:153, 3:156, 3:163, 3:180, 4:17, 4:18, 4:94, 4:108, 4:110, 4:123, 4:124, 4:128, 4:135, 5:8, 5:62, 5:66, 5:71, 5:105, 6:43, 6:60, 6:88, 6:108, 6:122, 6:127, 6:132, 7:43, 7:53, 7:53, 7:118, 7:129, 7:139, 7:147, 7:180, 8:39, 8:47, 8:72, 9:9, 9:16, 9:94, 9:105, 9:121, 10:12, 10:14, 10:23, 10:41, 10:41, 10:61, 11:16, 1:78, 11:92, 11:111, 11:112, 11:123, 12:19, 12:69, 14:42, 15:93, 16:28, 16:28, 16:32, 16:93, 16:96, 16:97, 17:9, 17:84, 18:2, 18:79, 18:110, 20:112, 21:27, 21:74, 21:82, 21:94, 22:68, 23:51, 23:100, 24:24, 24:28, 24:53, 26:112, 26:169, 26:188, 26:216, 27:19, 27:84, 27:90, 27:93, 28:84, 29:4, 29:7, 29:8, 29:55, 31:15, 31:29, 32:12, 32:14, 32:17, 32:19, 33:2, 33:9, 33:31, 34:11, 34:12, 34:13, 34:25, 34:44, 35:37, 35:37, 36:54, 37:39, 37:61, 37:96, 39:7, 39:35, 41:20, 41:22, 41:27, 41:40, 43:72, 45:28, 45:29, 46:14, 46:15, 48:11, 48:24, 49:18, 52:16, 52:19, 56:24, 57:4, 57:10, 58:3, 58:11, 58:13, 58:15, 59:18, 60:3, 62:8, 63:2, 63:11, 64:2, 64:8, 64:9, 65:11, 66:7, 77:43, 99:7, 99:8impv. 6:135, 9:105, 11:93, 11:121, 23:51, 34:11, 34:11, 34:13, 39:39, 41:5, 41:40n.vb. 2:139, 2:139, 2:167, 2:217, 3:22, 3:195, 5:5, 5:53, 5:90, 6:108, 7:147, 8:48, 9:17, 9:37, 9:69, 9:94, 9:102, 9:105, 9:120, 10:41, 10:41, 10:61, 10:81, 11:7, 11:15, 11:46, 11:111, 14:18, 16:63, 18:7, 18:30, 18:103, 18:105, 18:110, 21:82, 23:63, 24:39, 25:23, 25:70, 26:168, 27:4, 27:24, 28:15, 28:55, 28:55, 29:38, 33:19, 33:71, 35:8, 35:10, 39:65, 40:37, 42:15, 42:15, 46:19, 47:1, 47:4, 47:8, 47:9, 47:14, 47:28, 47:30, 47:32, 47:33, 47:35, 49:2, 49:14, 52:21, 66:11, 67:2, 99:6pcple. act. 3:136, 3:195, 6:135, 9:60, 11:93, 11:121, 23:63, 29:58, 37:61, 39:39, 39:74, 41:5, 88:3Lane's Lexicon, Volume 5, pages: 443, 444, 445"
Ayn-Miim-Miim ," uncle on the fathers side, paternal uncle/aunt, become   common/general/universal/comprehensive, include the whole/bulk/mass within the   compass of its relation/effects/influence, become long/tall, a company/tribe   of men/numerous company.amm n.m. (pl. a'mam) 24:61, 33:50ammah n.f. (pl. ammat) 4:23, 24:61, 33:50Lane's Lexicon, Volume 5, pages: 433, 434, 435"
Ayn-Miim-Qaf ," to be deep/long, far extending place, far off, distant.amiq n.m. act. 22:27Lane's Lexicon, Volume 5, pages: 442, 443"
Ayn-Miim-Ra ,"   to inhabit, dwell, mend, repair/revive, tend, build,   promote, cultivate, make habitable, to make better, to develop, populate, to   serve/uphold/observe/regard, to visit, to colonize, aimed at it, frequently   visit, a visit in which is the cultivation of love/affection, repairing to an   inhabited place.  perform a sacred visitation, minor pilgrimmage, pilgrimmage with fewer rites.  to remain alive (save life), to live, life, age, long-life, old-age.amara vb.   (I) - perf. act. 30:9 x2, impf. act. 9:17, 9:18, pcple. pass. 52:4,amr n.m. 15:72,imarah n.f. 9:19,imran n. prop. 3:33, 3:35, 66:12,umrah n.f. 2:196 x2,umur n.m. 10:16, 16:70, 21:44, 22:5, 26:18, 28:45, 35:11,ammara vb. (II) - impf. act. 35:37, 36:68, impf. pass. 2:96, 35:11, pcple.   pass. 35:11,itamara vb. (VIII) - 2:158,istamara vb. (X) - perf. act. 11:61Lane's Lexicon, Volume 5, pages: 438, 439, 440, 441, 442"
Ayn-Miim-Ya ," to swerve from duty, stray from the right course, be or become blind, ignorant, obscure and dubious, deprive of the sight, rend abstruse, blind, dark, conceal. amaha - mental blindness, amaya - mental and physical blindness.amiya vb. (1)perf. act. 5:71, 5:71, 6:104, 28:66impf. act. 22:46, 22:46ama n.m. 41:17, 41:44a'ma n.m. (pl. umi) 2:18, 2:171, 6:50, 10:43, 11:24, 13:16, 13:19, 17:72, 17:72, 17:97, 20:124, 20:125, 24:61, 25:73, 27:81, 30:53, 35:19, 40:58, 43:40, 48:17, 80:2ami n.m. (pl. amun) 7:64, 27:66amma vb. (2) perf. pass. 11:28a'ma vb. (4) perf. act. 47:23Lane's Lexicon, Volume 5, pages: 445, 446, 447"
Ayn-Nun-Ba ," to produce grapes, grape.inab n.m. (pl. a'nab) 2:266, 6:99, 13:4, 16:11, 16:67, 17:91, 18:32, 23:19, 36:34, 78:32, 80:28Lane's Lexicon, Volume 5, pages: 452, 453"
Ayn-Nun-Dal ," to go out of the right way, decline, deviate, be rebellious, tyrant, opposing, obstinate to resist, transgress the bounds.anid sing. n.m. 11:59, 14:15, 50:24, 74:16Lane's Lexicon, Volume 5, pages: 455, 456, 457"
Ayn-Nun-Dal / Inda ," Preposition: here, with, by, at the point of, about, from, in the presence of. The word denotes the idea of nearness, whether it be actual in the sense of possession or ideational, it also denotes a sense of rank or dignity or opinion, time and place."
Ayn-Nun-Kaf-Ba ," ill conformedankabut n. common gender. 29:41, 29:41Lane's Lexicon, Volume 5, pages: 462, 463"
Ayn-Nun-Qaf ," to be long-necked, become thin in the neck. ta'anaqa - to embrace. unuqun (pl. a'naq) neck, company (of men), trunk (of a tree), stalk (of a leaf or fruit), heads or chiefs of men, great ones. In 17:29 it is used as  a metaphorical phrase to mean: do not keep your hand stackled to your neck out of miserliness, do not be niggardly. In verse 17:13 unuqun is metaphorically used and refers to the principle that every action produces an effect which is ""made to cling to a person"" and that his deeds will be recorded in a Book and that their effect will be seen on the day of resurrection. ""Clinging to the neck"" indicates the inseparability of one thing from another, thus establishing the law of cause and effect.unuq n. com. (pl. a'naq) 8:12, 13:5, 17:13, 17:29, 26:4, 34:33, 36:8, 38:33, 40:71Lane's Lexicon, Volume 5, pages: 460, 461, 462"
Ayn-Nun-Ta ," to meet with difficulty, fall into distress, be overburdened, commit a crime, be spoiled, constrain anyone to do a thing, cause anyone to perish, beat harshly. a'nata - to bring anyone into difficulty, beat roughly, cause annoyance, confuse. anatun - sin/crime/mistake/difficulty.anita vb. (1)perf. act. 3:118, 9:128, 49:7n.vb. 4:25a'nata vb. (4) perf. act. 2:220Lane's Lexicon, Volume 5, pages: 453, 454"
Ayn-Nun-Waw ," to submit humbly, be downcast, distress, become submissive, obedient, take a thing peaceably.ana vb. (1) 3rd. m. pl. perf. act. 20:111Lane's Lexicon, Volume 5, pages: 463, 464, 465"
Ayn-Qaf-Ba ," to succeed, take the place of, come after, strike on the heel, come at the heel, follow anyone closely. aqqaba - to endeavour repeatedly, return, punish, requitt, retrace one's step. aqab - to die, leave offsprings, give in exchange. aqabatun - place hard to ascent. uqbun - success. ta'aqqaba - to take careful information, shout, follow step by step. aqub - heel, son, grandson, offspring, pivot, axis. uqba - requital, result, reward, end, success. iqab (pl. aqubat) - punishment after sin, one who puts off or reverses, who looks at the consequence or result of the affair. mu'aqqibat - who succeed each other, some thing that comes immediately after another thing or succeeds another thing without interruption. It is a double plural feminine of mu'aqqib. The plural feminine form indicates the frequency of the deeds, since in Arabic the feminine form is sometimes employed to impart emphasis and frequency.aqabah n.f. 90:11, 90:12aqib n. com. (pl. a'qab) 2:143, 3:144, 3:144, 3:149, 6:71, 8:48, 23:66, 43:28aqibah n.f. 3:137, 6:11, 6:135, 7:84, 7:86, 7:103, 7:128, 10:39, 10:73, 11:49, 12:109, 16:36, 20:132, 22:41, 27:14, 27:51, 27:69, 28:37, 28:40, 28:83, 30:9, 30:10, 30:42, 31:22, 35:44, 37:73, 40:21, 40:82, 43:25, 47:10, 59:17, 65:9iqab n.m. 2:196, 2:211, 3:11, 5:2, 5:98, 6:165, 7:167, 8:13, 8:25, 8:48, 8:52, 13:6, 13:32, 38:14, 40:3, 40:5, 40:22, 41:43, 59:4, 59:7uqb n.m. 18:44uqba n.f. 13:22, 13:24, 13:35, 13:35, 13:42, 91:15aqqaba vb. (2)impf. act. 27:10, 28:31pcple. act. 13:11, 13:41aqaba vb. (3)perf. act. 16:126, 22:60, 60:11impv. 16:126perf. pass. 16:126, 22:60a'qaba vb. (4) perf. act. 9:77Lane's Lexicon, Volume 5, pages: 382, 383, 384, 385, 386, 387, 388, 389"
Ayn-Qaf-Dal ," to tie in a knot, make a knot, strike a bargain, contract, make a compact, enter into an obligation, bind, judgement, consideration of one's affairs, management, promise of obedience or vow of allegiance.aqada vb. (1) perf. act. 4:33, 5:89aqd n.m. (pl. uqud) 5:1uqdah n.f. (pl. uqad) 2:235, 2:237, 20:27, 113:4Lane's Lexicon, Volume 5, pages: 389, 390, 391, 392"
Ayn-Qaf-Lam ," to bind, keep back, be intelligent, become wise, understand, pay the blood price for anyone, ascend on the summit of a mountain, use understanding, abstain.aqala vb. (1)perf. act. 2:75impf. act. 2:44, 2:73, 2:76, 2:164, 2:170, 2:171, 2:242, 3:65, 3:118, 5:58, 5:103, 6:32, 6:151, 7:169, 8:22, 10:16, 10:42, 10:100, 11:51, 12:2, 12:109, 13:4, 16:12, 16:67, 21:10, 21:67, 22:46, 23:80, 24:61, 25:44, 26:28, 28:60, 29:35, 29:43, 29:63, 30:24, 30:28, 36:62, 36:68, 37:138, 39:43, 40:67, 43:3, 45:5, 49:4, 57:17, 59:14, 67:10Lane's Lexicon, Volume 5, pages: 398, 399, 400, 401"
Ayn-Qaf-Miim ," to be barren (womb), become dry, be unproductive, be gloomy, distressing, grievous (day), be childless, destructive. aqim n.m. 22:55, 42:50, 51:29, 51:41Lane's Lexicon, Volume 5, pages: 401, 402"
Ayn-Qaf-Ra ," to cut/wound/slay, hamstrung, produce no result, be barren (e.g. womb).aqara vb. (1) perf. act. 7:77, 11:65, 26:157, 54:29, 91:14aqir n.f. 3:40, 19:5, 19:8Lane's Lexicon, Volume 5, pages: 392, 393, 394, 395"
Ayn-Ra-Ba ," Arab,   Arabic, become Arabic/Arabian, corrupted/disordered/bad, swollen/abundant (said   of a camel's hump or water), recrudescent, brisk/lively/sprightly, reply against/to,   lopping/pruning a palm-tree, drinking much/clear water.  Clear/plain/distinct speech free from error/incorrectness.  Dwelt/abode in the desert, amorous/loving/passionate, a river that flows with   strong/vehement current, obscene/foul speech.  Friday (an ancient name of that day in the Time of Ignorance, or an Arabicized   Nabathaen word according to some), the magnified/manifest, seventh heaven.a'rab n.m. pl. (no sing.) 9:90, 9:97, 9:98, 9:99, 9:101, 9:120, 33:20, 48:11, 48:16, 49:14arabiy n.m. 12:2, 13:37, 16:103, 20:113, 26:195, 39:28, 41:3, 41:44, 42:7, 43:3, 46:12urub n.f. (pl. of arub) 56:37Lane's Lexicon, Volume 5, pages:276,277,278,279,280"
Ayn-Ra-Dad ," to take place, happen, offer, present, show, propound, set before, give a hint, come against, propose, expose, review (troops), view, prepare. aruDa - to be broad, widened. arDun - goods, width. irDun - honour. urDatun - arada vb. (1)perf. act. 2:31, 18:100, 33:72perf. pass. 18:48, 38:31impf. pass. 11:18, 40:46, 42:45, 46:20, 46:34, 69:18n.vb. 3:133, 18:100, 57:21, 57:21arad n.m. 4:94, 7:169, 7:169, 8:67, 9:42, 24:33arid n.m. 41:51arid n.m. 46:24, 46:24urdah n.f. 2:224arrada vb. (2) perf. act. 2:235a'rada vb. (4)perf. act. 17:67, 17:83, 18:57, 20:100, 20:124, 28:55, 32:22, 34:16, 41:4, 41:13, 41:51, 42:48, 66:3impf. act. 4:135, 5:42, 9:95, 17:28, 54:2, 72:17impv. 4:16, 4:63, 4:81, 5:42, 6:68, 6:106, 7:199, 9:95, 11:76, 12:29, 15:94, 32:30, 53:29n.vb. 4:128, 6:35pcple. act. 2:83, 3:23, 6:4, 8:23, 9:76, 12:105, 15:81, 21:1, 21:24, 21:32, 21:42, 23:3, 23:71, 24:48, 26:5, 36:46, 38:68, 46:3, 74:49Lane's Lexicon, Volume 5, pages:287,288,289,290,291,292,293,294,295,296,297,298"
Ayn-Ra-Fa ," he   knew it, had cognition of it, to discern, became acquainted with it, perceiving a thing   by reflection and by consideration of the effect, he requited, to acknowledge   a part, manager/orderer/overseer, become submissive/tractable/pleasant, the   making to know, fragrant, to inform oneself, learn/discover, seek/desire knowledge,   benefaction/goodness, mane (of a horse) waves (of the sea), elevated place/portion,   higher/highest, first/foremost, a question or questioning respecting a subject   of information in order to know it, commonly received/known, to confess/acknowledge/indicate,   high mountain, Mount Arafat.The difference between arafa & alima is that the former refers to distinct and specific knowledge, while the latter is more general. Opposite to arafa is ankara (to deny) and opposite ot alima is jahila (to be ignorant).al araf - the elevated place, high dignity, distinguished position, place of discernment or acknowledgement, highest or most elevated faculties of discernment or ma'rifah (knowledge of right and wrong).ma'ruf - honourable, known, recognised, good, befitting, fairness, kindness, custom of society, usage.'arafaat (pl. of   'arafat, masculine 'araf, being a version of 'aarif, the active form of 'arafa   and/or &arfun, the informational noun of 'arafa) means 'familiarizations,   approbations, recognitions.'arafa vb. (1)perf. act. 2:89, 5:83, 12:58, 47:30impf. act. 2:146, 2:146, 2:273, 6:20, 6:20,7:46, 7:48, 12:62, 16:83, 22:72, 23:69, 27:93, 47:30, 83:24impf. pass. 33:59, 55:41pcple. pass. 2:178, 2:180, 2:228, 2:229, 2:231, 2:231, 2:232, 2:233, 2:233, 2:234, 2:235, 2:236, 2:240, 2:241, 2:263, 3:104, 3:110, 3:114, 4:5, 4:6, 4:8, 4:19, 4:25, 4:114, 7:157, 9:67, 9:71, 9:112, 22:41, 24:53, 31:15, 31:17, 33:6, 33:32, 47:21, 60:12, 65:2, 65:2, 65:6a'raf n.m. (pl. of urf) 7:46, 7:48arafat n. 2:198urf n.m. (pl. a'raf) 7:199, 77:1arrafa vb. (2) perf. act. 47:6, 66:3ta'arafa vb. (6) impf. act. 10:45, 49:13i'tarafa vb. (8) perf. act. 9:102, 40:11, 67:11Lane's Lexicon, Volume 5, pages:298,299,300,301,302"
Ayn-Ra-Jiim ," to ascend/mount. To limp, be lame.araja vb. (1) impf. act. 15:14, 32:5, 34:2, 57:4, 70:4a'raj n.m. comp. 24:61, 48;17ma'arij n.m. (pl. of ma'raj) 43:33, 70:3Lane's Lexicon, Volume 5, pages:280,281,282"
Ayn-Ra-Jiim-Nun ," to strike with a stick, imprint and stamp with a fig or date-stalk. urjun - dry date-stalk, branch or bough of a tree.urjun n.m. 36:39Lane's Lexicon, Volume 5, pages:282"
